pixel_accuracy,precision,recall,f1_score,iou,gt_pixels,pred_pixels,region_precision,region_recall,region_f1,region_iou,gt_regions,pred_regions,matched_gt_regions,matched_pred_regions,filename
0.96271875,0.0,0.0,0.0,0.0,21491,2369,0.0,0.0,0.0,0.0,1,3.0,0,0,DSC04028.JPG
0.8931703125,0.5278415015641293,0.1457970304871902,0.22848373373655761,0.12897636792152367,69439,19180,0.46153846153846156,1.0,0.6315789473252077,0.024238915194778474,1,13.0,1,6,DSC04014.JPG
0.899715625,0.0,1.0,0.0,0.0,0,64182,0.0,1.0,0.0,0.0,0,,0,0,DSC04000.JPG
0.9171390625,0.0,1.0,0.0,0.0,0,53031,0.0,1.0,0.0,0.0,0,,0,0,IMG_4665.JPG
0.872259375,0.8912008119925047,0.22426224999017644,0.35834929206040245,0.21828595469626993,101796,25616,1.0,0.5714285714285714,0.7272727272264462,0.061965920494005254,7,12.0,4,12,IMG_2200.JPG
0.7439296875,0.5964839961202716,0.14314810612012127,0.23088655594298935,0.13050975149084273,171843,41240,0.8235294117647058,1.0,0.9032258064020812,0.010202274692720567,1,17.0,1,14,IMG_4881.JPG
0.903984375,0.0,1.0,0.0,0.0,0,61450,0.0,1.0,0.0,0.0,0,,0,0,IMG_4659.JPG
0.8047078125,0.08340359440869759,0.042991936867387205,0.05673748160446775,0.02919702359684961,87435,45070,0.4444444444444444,1.0,0.6153846153420118,0.010687800332194176,1,9.0,1,4,IMG_4895.JPG
0.901,0.2855447600682341,0.06686697813362975,0.10835913312693499,0.057283142389525366,57577,13483,0.4444444444444444,1.0,0.6153846153420118,0.03366100526728992,2,9.0,2,4,DSC04216.JPG
0.8392375,0.023606390929730797,0.047391218186450756,0.03151474076584209,0.01600964021346187,35323,70913,0.21428571428571427,1.0,0.3529411764415225,0.01881889722627404,2,14.0,2,3,IMG_4842.JPG
0.8225203125,0.15085793506851136,0.3966791510611735,0.21858682865417822,0.12270417226624651,40050,105311,0.2857142857142857,0.6666666666666666,0.399999999958,0.011480213523181165,3,7.0,2,2,IMG_2599.JPG
0.948790625,0.28710821998817265,0.030988702368034724,0.05593962438068902,0.028774633279004296,31334,3382,0.3333333333333333,0.5,0.39999999995200003,0.046651292399346594,2,3.0,1,1,DSC04202.JPG
0.8986484375,0.0643155410312273,0.031028970591455537,0.041861770484054414,0.021378353097371836,45667,22032,0.2222222222222222,0.5,0.3076923076497041,0.013329547054023661,2,9.0,1,2,IMG_4711.JPG
0.921784375,0.14423076923076922,0.07405084006109536,0.09785899653979238,0.05144676254903075,36664,18824,0.2,0.3333333333333333,0.249999999953125,0.06395880726507944,3,10.0,1,2,IMG_4705.JPG
0.692659375,0.0,1.0,0.0,0.0,0,196698,0.0,1.0,0.0,0.0,0,,0,0,IMG_4739.JPG
0.7885359375,0.33460766961651917,0.11687273326739202,0.1732368123644583,0.09483266004976056,121320,42375,0.5384615384615384,1.0,0.6999999999545,0.0158696816923214,1,13.0,1,7,DSC04362.JPG
0.66918125,0.49371922882252794,0.20376770861027765,0.2884757564759178,0.16854903316001948,210632,86932,0.9,1.0,0.9473684210027702,0.021114239740405275,1,10.0,1,9,IMG_4936.JPG
0.7340375,0.40678486869453634,0.30092388325110636,0.3459368899955426,0.20914370673233285,149586,110658,0.75,0.3333333333333333,0.46153846149585803,0.06566736380847203,3,4.0,1,3,IMG_4922.JPG
0.8111171875,0.3092163565008229,0.04253114742680028,0.07477708468868394,0.038840741035223024,114857,15798,0.5555555555555556,1.0,0.7142857142397959,0.019377670460544748,2,9.0,2,5,DSC04376.JPG
0.9097671875,0.45284825275251317,0.01643730886850153,0.03172314347512617,0.01611721611721612,57552,2089,0.5,0.3333333333333333,0.39999999995200003,0.018421513835608437,3,2.0,1,1,DSC04148.JPG
0.9781890625,0.0,0.0,0.0,0.0,9475,4484,0.0,0.0,0.0,0.0,1,6.0,0,0,DSC04160.JPG
0.81991875,0.02198859550504897,0.10406979531182589,0.036306169205813,0.01848871175153079,20861,98733,0.2222222222222222,0.5,0.3076923076497041,0.055008186404454706,2,9.0,1,2,DSC04162.JPG
0.9163296875,0.33504285680366597,0.3558531295707873,0.3451345831651808,0.20855749334909843,39654,42117,0.5,1.0,0.6666666666222222,0.20897022967211687,2,6.0,2,3,IMG_2148.JPG
0.9320765625,0.11705072090628219,0.18487266812382452,0.1433441718395901,0.07720557017916277,19673,31072,0.2727272727272727,0.6666666666666666,0.3870967741523413,0.11977461959176831,3,11.0,2,3,IMG_2160.JPG
0.910515625,0.044973609917761136,0.09069755928511312,0.060130633144057505,0.03099725897600758,20199,40735,0.35714285714285715,1.0,0.526315789434903,0.03444746608338405,3,14.0,3,5,DSC04189.JPG
0.671825,0.4350941687311862,0.25074585621222745,0.3181443365905918,0.1891626870915064,195413,112617,0.8,0.6666666666666666,0.7272727272231404,0.03274837742391109,3,5.0,2,4,IMG_4934.JPG
0.762959375,0.27750005185753696,0.10270780711384767,0.14992547433066983,0.08103753240774393,130253,48209,0.6153846153846154,0.5,0.5517241378815696,0.043787674914795655,4,13.0,2,8,DSC04360.JPG
0.6942859375,0.39159726911246157,0.3130025965615049,0.34791650697052817,0.21059256898242104,166759,133290,0.6666666666666666,1.0,0.799999999952,0.058755656406332415,1,6.0,1,4,IMG_4920.JPG
0.7836296875,0.4683753890986158,0.15644633218299264,0.2345488615823425,0.132854915368864,135612,45297,0.7619047619047619,0.8,0.7804878048280786,0.030926481373716216,5,21.0,4,16,IMG_2389.JPG
0.8720765625,0.08993347937056613,0.10898154011007745,0.09854549058037237,0.051826372964584345,41062,49759,0.1,0.6666666666666666,0.17391304345557657,0.17194596895791744,3,20.0,2,2,DSC04412.JPG
0.8198578125,0.6309966810821683,0.053216394110063105,0.09815471022145042,0.05161024966067536,117896,9943,0.875,0.75,0.8076923076426036,0.018446696696595825,4,8.0,3,7,IMG_4908.JPG
0.933415625,0.15097335358276956,0.06728816688203802,0.09308759683323402,0.04881587464565523,32502,14486,0.2727272727272727,0.6666666666666666,0.3870967741523413,0.049384045941193076,3,11.0,2,3,IMG_2438.JPG
0.757784375,0.4621794871794872,0.1282140787185837,0.20074038937469066,0.11156832965584434,151832,42120,0.8,0.5714285714285714,0.6666666666180555,0.05230920129952524,7,10.0,4,8,IMG_4713.JPG
0.960265625,0.2129025884212606,0.10984809868488123,0.1449226630800269,0.07812216784484322,19618,10122,0.36363636363636365,0.75,0.48979591832336516,0.1148821240810926,4,11.0,3,4,IMG_2376.JPG
0.8883140625,0.16933039404794709,0.09403393331930603,0.12091844891835053,0.06434976111002029,52279,29032,0.7,1.0,0.8235294117162629,0.013012984160174403,1,10.0,1,7,IMG_4707.JPG
0.8791984375,0.07813895488937196,0.17020261341946852,0.10710614757411621,0.056583282489322755,27244,59343,0.16666666666666666,1.0,0.2857142856897959,0.06607677524371915,1,12.0,1,2,IMG_4840.JPG
0.8805296875,0.49452465648322524,0.18621876108054158,0.2705564724625791,0.15644134552796196,76147,28674,0.3333333333333333,1.0,0.4999999999625,0.1008099193201288,2,12.0,2,4,IMG_4698.JPG
0.8830546875,0.17630112402002457,0.06105958748384775,0.09070476607014859,0.047506935783552647,61137,21174,0.5,1.0,0.6666666666222222,0.01012210861336194,1,12.0,1,6,DSC04214.JPG
0.910309375,0.33763596809282087,0.04220220075050306,0.07502658803055207,0.038975389251632346,55163,6895,0.375,1.0,0.545454545414876,0.014031146006147558,1,8.0,1,3,DSC04200.JPG
0.8389375,0.04145373750198381,0.2388878726906896,0.07064805798983015,0.036617506869287275,16401,94515,0.3,1.0,0.4615384615029585,0.15728358963204378,2,10.0,2,3,IMG_4854.JPG
0.8931515625,0.14355588163365127,0.008966212500763732,0.016878243742542088,0.00851094678845875,65468,4089,0.16666666666666666,0.2,0.18181818176859502,0.01922698984605306,5,6.0,1,1,DSC04228.JPG
0.7346109375,0.6934571119730399,0.11983364374048863,0.20435371217905776,0.11380510380306896,182019,31454,0.6923076923076923,1.0,0.818181818133471,0.013296844838370318,1,13.0,1,9,IMG_4868.JPG
0.8032171875,0.3834700398590111,0.09793380781720593,0.1560215248319629,0.084611359044061,118866,30357,0.8461538461538461,1.0,0.9166666666170138,0.008842855670682555,1,13.0,1,11,IMG_4883.JPG
0.87511875,0.22040765182524433,0.07931044847901887,0.1166471407413957,0.06193589277121161,66536,23942,0.6,1.0,0.7499999999531249,0.038420572539151016,3,10.0,3,6,IMG_4897.JPG
0.81724375,0.0,1.0,0.0,0.0,0,116964,0.0,1.0,0.0,0.0,0,,0,0,IMG_4667.JPG
0.8618890625,0.7593178224531285,0.0723035393566566,0.13203452576175653,0.07068360073175348,92983,8854,0.7777777777777778,0.5,0.6086956521262761,0.028741328961084472,4,9.0,2,7,DSC04016.JPG
0.8985828125,0.44987244897959183,0.05500538045258184,0.09802531927016023,0.05153870882894468,64121,7840,0.8333333333333334,0.5714285714285714,0.6779661016466533,0.067899198562005,7,6.0,4,5,DSC04002.JPG
0.862765625,0.0,1.0,0.0,0.0,0,87830,0.0,1.0,0.0,0.0,0,,0,0,DSC03989.JPG
0.7586609375,0.39402914346641393,0.044088309174901745,0.07930329456786739,0.04128881688794543,150879,16882,0.75,1.0,0.8571428570938775,0.00734805152915029,1,8.0,1,6,IMG_5021.JPG
1.0,1.0,1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0.0,0,0,DSC03962.JPG
0.9614140625,0.23410815939278937,0.0976695858690812,0.13783472401633906,0.07401852337920432,20211,8432,0.4444444444444444,0.75,0.558139534836993,0.08166613936488457,4,9.0,3,4,IMG_2028.JPG
0.9574578125,0.0,1.0,0.0,0.0,0,27227,0.0,1.0,0.0,0.0,0,,0,0,DSC03976.JPG
0.895653125,0.9324498651342793,0.10721846892403954,0.19232257752406753,0.10639208917078131,74157,8527,0.8,0.5,0.6153846153372781,0.05569270442323244,4,5.0,2,4,IMG_2014.JPG
0.8592953125,0.2588485199591713,0.12929941572042775,0.1724546716046206,0.09436410081058792,72568,36249,0.5,0.2857142857142857,0.3636363635900826,0.05685949352952567,7,10.0,2,5,IMG_2000.JPG
0.733503125,0.20482977796201227,0.16754914490901346,0.18432329029172645,0.10151768170300639,115017,94083,0.6875,0.5714285714285714,0.62411347512773,0.03546714321109838,7,16.0,4,11,IMG_5009.JPG
0.857725,0.05395351973388474,0.41125578207983554,0.09539231854398061,0.05008502248140459,11674,88984,0.07692307692307693,1.0,0.14285714284387757,0.0690761549861157,1,13.0,1,1,IMG_5008.JPG
0.889540625,0.9268673820189604,0.11277871439617691,0.20108941325377452,0.11178399567790329,78889,9599,0.8571428571428571,1.0,0.9230769230272189,0.037923896703293,2,7.0,2,6,IMG_2015.JPG
0.9683859375,0.0,1.0,0.0,0.0,0,20233,0.0,1.0,0.0,0.0,0,,0,0,DSC03977.JPG
1.0,1.0,1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0.0,0,0,DSC03963.JPG
0.771290625,0.41441353346697307,0.059325414878948435,0.10379241516966067,0.05473684210526316,142873,20453,0.8181818181818182,1.0,0.8999999999505,0.024865906140969576,2,11.0,2,9,IMG_5020.JPG
0.8301890625,0.2703588282432553,0.18316282212141685,0.21837848723056896,0.12257288412010238,82888,56155,0.6923076923076923,1.0,0.818181818133471,0.04899894678307003,3,13.0,3,9,IMG_2029.JPG
0.871759375,0.0,1.0,0.0,0.0,0,82074,0.0,1.0,0.0,0.0,0,,0,0,DSC03988.JPG
0.9005859375,0.4023378582202112,0.03409544808193133,0.06286362364308544,0.032451831688438085,62589,5304,0.75,0.3333333333333333,0.46153846149585803,0.06190581488399496,6,4.0,2,3,DSC04003.JPG
0.8589890625,0.7938214326128776,0.07350167644593462,0.13454548941760888,0.07212477637720795,95440,8837,0.7777777777777778,0.75,0.7636363635863802,0.02979820402627519,4,9.0,3,7,DSC04017.JPG
0.7952671875,1.0,0.08503135343491194,0.15673529279264783,0.08503135343491194,143206,12177,1.0,0.6666666666666666,0.799999999952,0.014071808334893214,3,13.0,2,13,IMG_2203.JPG
0.9080453125,0.0,1.0,0.0,0.0,0,58851,0.0,1.0,0.0,0.0,0,,0,0,IMG_4666.JPG
0.8053046875,0.08538887220625456,0.046320321135609986,0.06006019597637421,0.030959824553217302,85945,46622,0.3333333333333333,1.0,0.4999999999625,0.0201262838802753,2,9.0,2,3,IMG_4896.JPG
0.803059375,0.37263734879032256,0.10028315643121163,0.15803607214428858,0.08579759340252845,117956,31744,0.8461538461538461,1.0,0.9166666666170138,0.009067415958835957,1,13.0,1,11,IMG_4882.JPG
0.7438671875,0.6966345244847797,0.12531957710949237,0.21242535036682217,0.11883439408273845,176405,31734,0.5833333333333334,1.0,0.7368421052166205,0.01786260520557634,1,12.0,1,7,IMG_4869.JPG
0.889209375,0.0,0.0,0.0,0.0,67343,3563,0.0,0.0,0.0,0.0,4,5.0,0,0,DSC04229.JPG
0.90454375,0.3377577319587629,0.04474681599344419,0.07902433141375463,0.04113760143141902,58574,7760,0.3333333333333333,1.0,0.4999999999625,0.01487202448999688,1,9.0,1,3,DSC04201.JPG
0.847646875,0.04513082869441753,0.23876237033504233,0.07591265779597407,0.039453852291869845,16774,88742,0.23076923076923078,1.0,0.37499999996953126,0.15756878115504602,2,13.0,2,3,IMG_4855.JPG
0.8783890625,0.5117978117244031,0.1864952997223142,0.27337484712406523,0.158329007699628,78506,28607,0.25,1.0,0.399999999968,0.13333971696464167,2,12.0,2,3,IMG_4699.JPG
0.8811703125,0.0821982948948745,0.18026742150545644,0.11291131562678611,0.05983360324387138,26849,58882,0.18181818181818182,1.0,0.3076923076662722,0.06868688807444043,1,11.0,1,2,IMG_4841.JPG
0.9015640625,0.2351258581235698,0.05914626468313216,0.09451670858785484,0.049602486158673645,55591,13984,0.5,1.0,0.6666666666222222,0.023929506774810726,2,10.0,2,5,DSC04215.JPG
0.9270625,0.23083788324233515,0.12071048152418602,0.15852471428056386,0.08608571372633475,36426,19048,0.2727272727272727,0.5,0.35294117642491346,0.1407985411506958,4,11.0,2,3,IMG_4706.JPG
0.89869375,0.12105894448252227,0.059944001357542846,0.08018386108273749,0.041766427241287575,47144,23344,0.1111111111111111,0.5,0.18181818178842973,0.0548329632250665,2,9.0,1,1,IMG_4712.JPG
0.9436484375,0.0,0.0,0.0,0.0,36065,0,0.0,0.0,0.0,0.0,5,0.0,0,0,IMG_2405.JPG
0.72003125,0.3463056796490071,0.23346112125479204,0.278901489846347,0.16204853365508276,148423,100059,0.7,0.6,0.6461538461041421,0.06625463624889186,5,10.0,3,7,IMG_4909.JPG
0.8085765625,0.312919061302682,0.04495918665760659,0.07862219381040124,0.04091969500070457,116261,16704,0.42857142857142855,0.6666666666666666,0.5217391303871456,0.036469223742851636,3,7.0,2,3,DSC04375.JPG
0.8776921875,0.09815843576396482,0.10806385591485879,0.1028732536417086,0.0542258200930345,41531,45722,0.1,0.6666666666666666,0.17391304345557657,0.1704238159718016,3,20.0,2,2,DSC04413.JPG
0.7291203125,0.41938303432688234,0.3062585025241617,0.3540029437519796,0.21506900173862648,155101,113264,0.75,0.5,0.599999999952,0.07401488247812509,2,4.0,1,3,IMG_4921.JPG
0.6744890625,0.46844340048784894,0.2575332396282923,0.3323515932711814,0.19929356327758965,201341,110690,0.8,1.0,0.8888888888395062,0.029888558444099503,2,5.0,2,4,IMG_4935.JPG
0.7780203125,0.2546465134671998,0.09680867945644821,0.14028526647665038,0.07543375548295565,119731,45518,0.5625,1.0,0.71999999995392,0.0412952331943271,2,16.0,2,9,DSC04361.JPG
0.897159375,0.039247225349847197,0.06642037721174412,0.04933991969263657,0.025293960844711666,25715,43519,0.46153846153846156,0.5,0.47999999995008,0.037606855933148525,6,13.0,3,6,DSC04188.JPG
0.9383875,0.1212063188128291,0.10726086588155553,0.11380798274002157,0.06033743208464398,23606,20890,0.2727272727272727,0.6666666666666666,0.3870967741523413,0.06852244316988108,3,11.0,2,3,IMG_2161.JPG
0.86801875,0.25686897615965054,0.4153960029607698,0.31744133428146615,0.1886658342138123,47285,76467,0.2857142857142857,1.0,0.44444444440987657,0.26571881724988405,2,7.0,2,2,IMG_2149.JPG
0.8077546875,0.08372061771392096,0.1535365152386429,0.10835646319634173,0.05728165010382107,48692,89297,0.7,0.8333333333333334,0.7608695651677695,0.11070560258284957,6,10.0,5,7,DSC04177.JPG
0.825159375,0.03462506184926676,0.14003491293055734,0.05552179344339782,0.028553569413215033,23487,94989,0.36363636363636365,1.0,0.5333333332942222,0.04239685316470031,2,11.0,2,4,DSC04163.JPG
0.929409375,0.0939482481771039,0.24911007189223144,0.1364400948084716,0.07321476193406774,14327,37989,0.1875,0.5,0.27272727268760333,0.09516413456868567,2,16.0,1,3,DSC04138.JPG
0.9543171875,0.0,1.0,0.0,0.0,0,29237,0.0,1.0,0.0,0.0,0,,0,0,DSC04104.JPG
0.9803578125,0.0,0.0,0.0,0.0,12571,0,0.0,0.0,0.0,0.0,4,0.0,0,0,IMG_4588.JPG
0.9584171875,0.0,1.0,0.0,0.0,0,26613,0.0,1.0,0.0,0.0,0,,0,0,DSC04110.JPG
0.8857609375,0.12329809725158562,0.05273532869156343,0.0738742162264868,0.038353786055321,55295,23650,0.5555555555555556,1.0,0.7142857142397959,0.030656363859318213,2,9.0,2,5,IMG_2112.JPG
0.8956359375,1.0,0.11564076423001046,0.20730824462088035,0.11564076423001046,75527,8734,1.0,1.0,0.99999999995,0.11564076423001046,1,1.0,1,1,IMG_4952.JPG
0.8670359375,0.021421857220600603,0.04801153163808397,0.029625406237527796,0.015035418306403075,27056,60639,0.25,1.0,0.399999999968,0.015738293784522864,1,12.0,1,3,DSC04306.JPG
0.838515625,0.04702296601210158,0.18339328011229056,0.07485319392724148,0.03888181082664534,22798,88914,0.3,0.5,0.37499999995312494,0.11285935051597885,4,10.0,2,3,IMG_2489.JPG
0.7132734375,0.21770012654610768,0.16642092041722253,0.18863770012689626,0.10414134165214292,128181,97988,0.375,1.0,0.545454545414876,0.0362939789407328,1,8.0,1,3,DSC04312.JPG
0.720115625,0.3688854119129887,0.21904356353876328,0.27486985175649525,0.1593328202143836,154992,92034,0.375,1.0,0.545454545414876,0.1141798845521917,2,8.0,2,3,IMG_4946.JPG
0.863128125,0.2308687095867304,0.05262415892342198,0.08571130362175139,0.044774491843321995,78025,17785,0.6666666666666666,0.5,0.5714285713795919,0.0067251663715518885,2,12.0,1,8,IMG_4775.JPG
0.9335140625,0.29847729416520685,0.055990899898887767,0.09429343777271663,0.04947951570388241,39560,7421,0.6666666666666666,0.6666666666666666,0.6666666666166666,0.0395727940154529,3,6.0,2,4,IMG_4761.JPG
0.79295625,0.33312360855677087,0.0547957201541254,0.09411105186157485,0.04937908473287372,125612,20662,0.6,1.0,0.7499999999531249,0.014802278344197999,2,15.0,2,9,IMG_4991.JPG
0.97705,0.2876563349646547,0.080603382599421,0.12592239942870745,0.06719166772513654,13126,3678,0.25,1.0,0.399999999968,0.080603382599421,1,4.0,1,1,IMG_4749.JPG
0.8907859375,0.39526770817533746,0.11889770964504061,0.18280663603521446,0.10059834008878595,65754,19779,0.3333333333333333,1.0,0.4999999999625,0.029724427411260152,1,12.0,1,4,IMG_4985.JPG
0.6785921875,0.4148122860761995,0.24726887156199126,0.3098416703293754,0.1833210918114144,186736,111313,0.6666666666666666,1.0,0.799999999952,0.07069920508859992,2,9.0,2,6,DSC04272.JPG
0.6390953125,0.5646644028389624,0.2978389521116306,0.38997889821757287,0.2422197434467373,247889,130752,0.75,0.5,0.599999999952,0.08484924932997133,2,4.0,1,3,DSC04266.JPG
0.9688140625,0.5149352804513774,0.15407914990813842,0.23718708197974392,0.13455034255485213,20139,6026,0.2857142857142857,0.5,0.3636363635900826,0.08120060710734286,2,7.0,1,2,IMG_4832.JPG
0.913175,0.25295117152566626,0.12707219551642032,0.1691636015669388,0.09239689669252757,44518,22364,0.3333333333333333,1.0,0.4999999999625,0.06180198679758697,3,18.0,3,6,IMG_2270.JPG
0.84899375,0.08963235294117647,0.09377644434187245,0.09165758111207188,0.04802994483845548,51996,54400,0.3,1.0,0.4615384615029585,0.031181051182568417,1,10.0,1,3,DSC04299.JPG
0.998909375,0.0,1.0,0.0,0.0,0,698,0.0,1.0,0.0,0.0,0,,0,0,IMG_2264.JPG
0.9890921875,0.0,1.0,0.0,0.0,0,6981,0.0,1.0,0.0,0.0,0,,0,0,IMG_4629.JPG
0.7153015625,0.0,1.0,0.0,0.0,0,182207,0.0,1.0,0.0,0.0,0,,0,0,DSC04058.JPG
0.973903125,0.389726507713885,0.14393939393939395,0.21023264611310763,0.11746367239101717,15444,5704,0.25,1.0,0.399999999968,0.14393939393939395,1,4.0,1,1,DSC04070.JPG
0.874934375,0.0,0.0,0.0,0.0,1333,78709,0.0,0.0,0.0,0.0,1,2.0,0,0,DSC04064.JPG
0.9519734375,0.7683751056040552,0.15794957885901184,0.262034524981393,0.150770845996574,34549,7102,0.6666666666666666,0.75,0.7058823528913496,0.15778553407105658,4,6.0,3,4,DSC03938.JPG
0.746871875,0.11720140178564491,0.2376211106734935,0.15697722825860705,0.08517378659965553,63475,128693,0.625,1.0,0.7692307691834319,0.04235914100222714,1,8.0,1,5,IMG_5052.JPG
0.8934296875,0.5066235864297254,0.13744138142612963,0.21622367014858482,0.12121680646283484,68451,18570,0.875,0.5,0.6363636363173554,0.0299836817744833,4,8.0,2,7,IMG_2098.JPG
0.976140625,0.41861635220125787,0.11379333926006975,0.17894397247015809,0.09826384788000472,14623,3975,0.4,0.5,0.44444444439506176,0.0774385703648548,2,5.0,1,2,DSC04065.JPG
0.9743890625,0.38857545839210156,0.14569974218285187,0.21193326602240492,0.11852648561441248,15127,5672,0.25,1.0,0.399999999968,0.14521974039665284,1,4.0,1,1,DSC04071.JPG
0.81180625,0.0,1.0,0.0,0.0,0,120444,0.0,1.0,0.0,0.0,0,,0,0,DSC04059.JPG
0.982490625,0.9814020028612304,0.05774896876841485,0.10907934488789951,0.05768583921964346,11879,699,1.0,0.3333333333333333,0.4999999999625,0.10808255868914447,3,1.0,1,1,IMG_2259.JPG
0.9898,0.0,1.0,0.0,0.0,0,6528,0.0,1.0,0.0,0.0,0,,0,0,IMG_4628.JPG
0.823625,0.06594336524616667,0.11826130289027816,0.08467264559446003,0.04420792372630206,44148,79174,0.35714285714285715,1.0,0.526315789434903,0.023607451016239366,1,14.0,1,5,DSC04298.JPG
0.9976328125,0.0,1.0,0.0,0.0,0,1515,0.0,1.0,0.0,0.0,0,,0,0,IMG_2265.JPG
0.985021875,0.023071377072819033,0.009221902017291067,0.013176858142886555,0.006632124352331606,6940,2774,0.25,0.5,0.33333333328888887,0.014811386253182134,2,4.0,1,1,IMG_2271.JPG
0.64278125,0.5958220395194772,0.2887038087793574,0.3889453145881221,0.2414227885062048,252023,122117,1.0,1.0,0.99999999995,0.08331352389802589,1,3.0,1,3,DSC04267.JPG
0.976584375,0.5390825688073394,0.09665109546680703,0.16391430484266906,0.08927377696748709,15199,2725,0.5,0.3333333333333333,0.39999999995200003,0.06483361285197281,3,4.0,1,2,IMG_4833.JPG
0.7284671875,0.48874341684303785,0.2895086708572895,0.36362371328443416,0.22221277357561653,171494,101585,0.75,1.0,0.8571428570938775,0.15595368138483948,2,4.0,2,3,DSC04273.JPG
0.8943828125,0.39974567650050863,0.12346629381176064,0.18866203353618283,0.10415617462294909,63653,19660,0.3333333333333333,1.0,0.4999999999625,0.041155431270586885,1,9.0,1,3,IMG_4984.JPG
0.97714375,0.37958033197619795,0.08745219712821993,0.14215341308937368,0.07651515151515151,13859,3193,0.3333333333333333,0.5,0.39999999995200003,0.09401908308121945,2,3.0,1,1,IMG_4748.JPG
0.8077046875,0.36173190873886063,0.06618463061924844,0.11189608515244452,0.059263732399749275,117142,21433,0.6666666666666666,1.0,0.799999999952,0.03798892722788801,3,12.0,3,8,IMG_4990.JPG
0.933884375,0.2198891117140498,0.04962065752695328,0.08096954954172278,0.04219294671555978,37565,8477,0.5,0.5,0.49999999995,0.025093377967858932,2,6.0,1,3,IMG_4760.JPG
0.86241875,0.21972878915156607,0.046525219158937876,0.07679080691159201,0.039928473297424605,78710,16666,0.6363636363636364,0.5,0.55999999995072,0.006759842133096434,2,11.0,1,7,IMG_4774.JPG
0.7115984375,0.2606352127042541,0.19065140265535277,0.2202168962793036,0.12373243448537789,136705,99998,0.5714285714285714,1.0,0.7272727272264462,0.03227831315692692,1,7.0,1,4,DSC04313.JPG
0.8303796875,0.045110896575935006,0.09996110462854921,0.062166855286688034,0.03208060273728323,35994,79759,0.13333333333333333,1.0,0.23529411762629757,0.047895029477679915,1,15.0,1,2,IMG_4947.JPG
0.8963640625,1.0,0.11822653549587876,0.21145363974653145,0.11822653549587876,75220,8893,1.0,1.0,0.99999999995,0.11822653549587876,1,1.0,1,1,IMG_4953.JPG
0.9281421875,0.8348390739695087,0.11657106814105217,0.20457650863932753,0.11394331734196482,50733,7084,1.0,0.3333333333333333,0.4999999999625,0.03524419812954624,3,1.0,1,1,DSC04307.JPG
0.9164859375,0.17272655881891,0.11960629707169852,0.14134014490658184,0.07604411561333149,36779,25468,0.6666666666666666,0.6666666666666666,0.6666666666166666,0.047424269394903816,6,12.0,4,8,IMG_2113.JPG
0.932784375,0.0017354990915746942,0.010208964747168607,0.0029666713020905762,0.0014855392043080637,6269,36877,0.13333333333333333,1.0,0.23529411762629757,0.003415375661715817,1,15.0,1,2,IMG_2107.JPG
0.9510125,0.0,1.0,0.0,0.0,0,31352,0.0,1.0,0.0,0.0,0,,0,0,DSC04111.JPG
0.941659375,0.0,0.0,0.0,0.0,2601,34737,0.0,0.0,0.0,0.0,2,7.0,0,0,DSC04105.JPG
0.983215625,0.0,0.0,0.0,0.0,10742,0,0.0,0.0,0.0,0.0,3,0.0,0,0,IMG_4589.JPG
0.95265625,0.0,1.0,0.0,0.0,0,30300,0.0,1.0,0.0,0.0,0,,0,0,DSC04113.JPG
0.9154984375,0.0,0.0,0.0,0.0,3056,51025,0.0,0.0,0.0,0.0,1,8.0,0,0,DSC04107.JPG
0.893959375,0.41452192129283255,0.17506635490394337,0.24616785888834586,0.14035998834661229,63296,26732,0.16666666666666666,0.5,0.2499999999625,0.19325752555024592,2,6.0,1,1,IMG_2139.JPG
0.808634375,0.041314373558800924,0.10590553335887472,0.05944061314451595,0.03063065915278921,36542,93672,0.25,1.0,0.399999999968,0.03367063351402051,1,12.0,1,3,IMG_4979.JPG
0.7112375,0.40916180343954967,0.2368929368074202,0.3000598407780816,0.1765120019962481,167219,96815,0.42857142857142855,1.0,0.5999999999579999,0.12907936698284592,2,7.0,2,3,IMG_4945.JPG
0.6938296875,0.20038783605112384,0.17765517672524947,0.1883380209347312,0.10395869820699369,127967,113450,0.2222222222222222,0.5,0.3076923076497041,0.055723489744825,2,9.0,1,2,DSC04311.JPG
0.8560109375,0.019831382547224476,0.05294094899261379,0.0288541589824114,0.014638266931844914,25859,69032,0.2727272727272727,1.0,0.4285714285377551,0.017480798549524453,1,11.0,1,3,DSC04305.JPG
0.8368515625,0.022137310489338098,0.06682293410722923,0.03325710370624126,0.016909736279669713,26877,81130,0.16666666666666666,1.0,0.2857142856897959,0.030885301334363825,1,12.0,1,2,IMG_4951.JPG
0.7810828125,1.0,0.022779742350372802,0.0445447663991162,0.022779742350372802,143373,3266,1.0,1.0,0.99999999995,0.005694935587593201,1,4.0,1,4,IMG_4762.JPG
0.911778125,0.07957806709113371,0.34260698797152445,0.12915664137207725,0.0690365875777012,12221,52615,0.5,1.0,0.6666666666222222,0.055437058730402965,2,6.0,2,3,IMG_2475.JPG
0.867396875,0.26087741469579345,0.056357986973309585,0.09269158398905235,0.04859810988666046,76919,16617,0.7,1.0,0.8235294117162629,0.008041916770999902,1,10.0,1,7,IMG_4776.JPG
