precision,recall,f1,gt_boxes,pred_boxes,matched,fp,fn,filename
0.2222222222222222,0.18181818181818182,0.19999999999999998,11,9,2,7,9,IMG_4686_JPG.rf.ebe979d8272cd81fdf62400ddaa2d201.jpg
0.3333333333333333,0.3333333333333333,0.3333333333333333,3,3,1,2,2,IMG_4997_JPG.rf.1b929b39052e0f287650ee4cdbc87763.jpg
0.42857142857142855,0.08108108108108109,0.13636363636363638,37,7,3,4,34,DSC04192_JPG.rf.62edfe2a4361a60b2a2dd39490444861.jpg
0.14285714285714285,0.25,0.18181818181818182,4,7,1,6,3,IMG_4693_JPG.rf.eeb4ef0436aefbfc4e041efe486e4451.jpg
0.25,0.5,0.3333333333333333,4,8,2,6,2,IMG_4994_JPG.rf.ab902401acbaa242973a8daf17e141df.jpg
0.0,0.0,0.0,1,2,0,2,1,DSC04307_JPG.rf.2018571579c845418ed7ae63029f0bf9.jpg
0.2857142857142857,0.6666666666666666,0.4,3,7,2,5,1,IMG_2021_JPG.rf.b568aca2aad8f088423d3e57560248de.jpg
0.4,0.14814814814814814,0.21621621621621623,27,10,4,6,23,DSC04226_JPG.rf.7ddd2f46d1e273292a22cc227fe29317.jpg
0.4,0.4444444444444444,0.4210526315789474,9,10,4,6,5,IMG_2058_JPG.rf.e042f9c30b7f7b15f090b88b693d226f.jpg
0.1,0.3333333333333333,0.15384615384615383,6,20,2,18,4,DSC04227_JPG.rf.f08a654342445f7fc7551fbee4f4fc82.jpg
1.0,1.0,1.0,1,1,1,0,0,IMG_4804_JPG.rf.3c86f6cb6ecb95e7a571ee687464270f.jpg
0.0,0.0,0.0,4,5,0,5,4,IMG_4946_JPG.rf.0c38c1c2c6b0d0271b9a9fc97bbe867a.jpg
0.1,0.2,0.13333333333333333,10,20,2,18,8,DSC04210_JPG.rf.b279f9ddce7d88152b13c742687f6fb4.jpg
0.0,0.0,0.0,5,10,0,10,5,IMG_2143_JPG.rf.2e4f56955d58af1c8e4220db05ad16b1.jpg
0.12,0.3333333333333333,0.1764705882352941,9,25,3,22,6,DSC04038_JPG.rf.eb8530722b8f8de57a817d21940d0fae.jpg
0.23529411764705882,0.16666666666666666,0.19512195121951217,24,17,4,13,20,DSC04195_JPG.rf.7bdfa0c0269449026678cc62e57334dc.jpg
0.21739130434782608,0.15625,0.18181818181818182,32,23,5,18,27,IMG_4879_JPG.rf.704d08b1139458044f392cb3084cc1da.jpg
0.2857142857142857,0.13333333333333333,0.18181818181818182,45,21,6,15,39,DSC04441_JPG.rf.11b244119718fde55b1c4ab7bdf40d81.jpg
0.36363636363636365,0.36363636363636365,0.36363636363636365,11,11,4,7,7,IMG_4779_JPG.rf.27e73f7c3779d77592d5e7abf119f1b1.jpg
0.10714285714285714,0.11538461538461539,0.11111111111111112,26,28,3,25,23,IMG_4993_JPG.rf.ab77786e38be8551a65833a5fdcf80a7.jpg
0.0,0.0,0.0,5,4,0,4,5,IMG_4917_JPG.rf.7a15e15d28e2fde65ec147df4f046f2c.jpg
0.0,0.0,0.0,3,9,0,9,3,DSC04333_JPG.rf.758d97587c55d5041c8aa4b9cd1184e7.jpg
0.7272727272727273,0.36363636363636365,0.4848484848484849,22,11,8,3,14,DSC03922_JPG.rf.b7ac4b2902807041cba3a58a2ebf0110.jpg
0.07692307692307693,0.06666666666666667,0.07142857142857144,15,13,1,12,14,IMG_4905_JPG.rf.19dc691a04bb117987ba066e1c698c21.jpg
0.5,0.13043478260869565,0.20689655172413793,23,6,3,3,20,IMG_4981_JPG.rf.268b983cf209de6e648b2b1a6922eb51.jpg
0.0,0.0,0.0,13,11,0,11,13,IMG_5038_JPG.rf.d14563f48d52c85b855c2abbc32ef6fb.jpg
0.0,0.0,0.0,13,14,0,14,13,DSC04217_JPG.rf.7be446e4561cb5bf11b2b323e2aae185.jpg
0.0,0.0,0.0,1,5,0,5,1,IMG_2022_JPG.rf.91911285f0904e9d31a56bf014485ba6.jpg
1.0,0.6666666666666666,0.8,3,2,2,0,1,IMG_4773_JPG.rf.2a6c91be7fac76d0dc8580557ad19d19.jpg
0.4,0.3333333333333333,0.3636363636363636,6,5,2,3,4,IMG_4607_JPG.rf.e9a4bba5879234cb0e1aafbe1b48bd46.jpg
0.16,0.4,0.22857142857142856,10,25,4,21,6,IMG_2395_JPG.rf.081a8197196516359a0d910e47ef038a.jpg
0.46153846153846156,0.46153846153846156,0.46153846153846156,13,13,6,7,7,IMG_4835_JPG.rf.330eee7fdb32cc15bc8e0abc05ae9a84.jpg
0.0,0.0,0.0,19,7,0,7,19,DSC04368_JPG.rf.5952ddb83c9fdf19b96759fb9429ac6e.jpg
0.3333333333333333,0.5,0.4,2,3,1,2,1,IMG_4771_JPG.rf.987b1e4646720bd48d1ed379b4d5473e.jpg
0.0,0.0,0.0,10,11,0,11,10,DSC04365_JPG.rf.4280dd32f58d0b8706d832ebb185d707.jpg
0.2,0.2,0.20000000000000004,5,5,1,4,4,IMG_4684_JPG.rf.1c8917a0f7d52b2ec87826336379f846.jpg
0.13333333333333333,0.18181818181818182,0.15384615384615383,22,30,4,26,18,IMG_5056_JPG.rf.7c2bfeb8c2e32a72eaab086a371064e0.jpg
0.1111111111111111,0.16666666666666666,0.13333333333333333,6,9,1,8,5,DSC04098_JPG.rf.93ee27590006060b35cdf9adcffd50e8.jpg
0.6666666666666666,0.27692307692307694,0.391304347826087,130,54,36,18,94,DSC04346_JPG.rf.e3342a2084576fe1ae0ee75dea0c6405.jpg
0.2,0.1,0.13333333333333333,10,5,1,4,9,IMG_4911_JPG.rf.c87da6917bbe3ced5fe51ce67950b8d5.jpg
0.038461538461538464,0.07142857142857142,0.05,14,26,1,25,13,IMG_4895_JPG.rf.9214395cc2237f4f7e8b5c989d8f4a20.jpg
0.4444444444444444,0.36363636363636365,0.39999999999999997,11,9,4,5,7,IMG_4777_JPG.rf.f651a1ac93f0412df17cd896a533ea0a.jpg
0.42857142857142855,0.3181818181818182,0.3652173913043478,66,49,21,28,45,DSC04342_JPG.rf.fe37168883f4605f2be186e06af935c8.jpg
0.08695652173913043,0.25,0.12903225806451613,8,23,2,21,6,IMG_5020_JPG.rf.7d5566c9d2b4eeecc6ae41bf2a09af48.jpg
0.3181818181818182,0.5384615384615384,0.39999999999999997,13,22,7,15,6,IMG_2390_JPG.rf.e71e5a496373869e0bd827ab5b3724ba.jpg
0.25,0.5,0.3333333333333333,6,12,3,9,3,IMG_4813_JPG.rf.2fc60aa0f251bf738402087bb08760a0.jpg
0.4,0.30303030303030304,0.3448275862068965,33,25,10,15,23,DSC04080_JPG.rf.e9081627537d7feff052e59025c21d7b.jpg
0.21052631578947367,0.4444444444444444,0.2857142857142857,9,19,4,15,5,DSC04363_JPG.rf.128066394390c46a92fe6360db3ef797.jpg
0.0,0.0,0.0,6,11,0,11,6,IMG_4889_JPG.rf.90e57b1742bf91a0db2105e7eb1c8bb9.jpg
0.0,0.0,0.0,3,5,0,5,3,IMG_2101_JPG.rf.4043dc3ec7eafec820cf2d4060cf79f9.jpg
0.0,0.0,0.0,4,3,0,3,4,IMG_4920_JPG.rf.518b7534a778734618732a061434a95f.jpg
0.6,0.75,0.6666666666666665,12,15,9,6,3,IMG_2150_JPG.rf.04c3b32ba747d0cde14b1fa307438500.jpg
0.16666666666666666,0.14285714285714285,0.15384615384615383,7,6,1,5,6,IMG_2529_JPG.rf.1e00fb9c864a6b999905fc1cb87f7d1c.jpg
0.0,0.0,0.0,1,5,0,5,1,IMG_2405_JPG.rf.ce91a28438a19e9cc7b5eac59ca9cc46.jpg
0.0,0.0,0.0,5,4,0,4,5,IMG_4719_JPG.rf.4e23d18059ab3b6c85530693d803814a.jpg
0.0,0.0,0.0,1,1,0,1,1,IMG_4973_JPG.rf.20a1792cd85e71b8dad0797755dd2f11.jpg
0.14285714285714285,0.25,0.18181818181818182,8,14,2,12,6,DSC04025_JPG.rf.a59a419cb3039eaccfe5da5d0ec53dca.jpg
0.25,0.5,0.3333333333333333,4,8,2,6,2,IMG_2145_JPG.rf.067fa8698f2f9931926ad50622aa9b48.jpg
0.2,0.25,0.22222222222222224,4,5,1,4,3,IMG_4606_JPG.rf.a7fa290bed48312e54d03e0a35468d8a.jpg
0.15384615384615385,0.2222222222222222,0.18181818181818185,9,13,2,11,7,IMG_4713_JPG.rf.1324ce97f548311181a530b47d0d7f54.jpg
0.5,0.2,0.28571428571428575,5,2,1,1,4,IMG_4913_JPG.rf.30285f5daa2c7fc51d06970ac50778bb.jpg
0.0,0.0,0.0,4,5,0,5,4,IMG_4596_JPG.rf.aebb165d2276a24db44b1216007d395e.jpg
0.3333333333333333,0.5,0.4,2,3,1,2,1,DSC04285_JPG.rf.9aa8c6f2ad5ee02df911f41354fbd287.jpg
0.25,0.2,0.22222222222222224,5,4,1,3,4,IMG_2149_JPG.rf.88da139ecb55c4f3d09e2b28c8c36eda.jpg
0.56,0.4117647058823529,0.4745762711864407,34,25,14,11,20,IMG_5015_JPG.rf.522f33b0742a1f26ea9cef5684ce4e7c.jpg
0.058823529411764705,0.125,0.07999999999999999,8,17,1,16,7,DSC04040_JPG.rf.3f89a2b05b11fda2b8d3a93719398639.jpg
0.25,1.0,0.4,1,4,1,3,0,IMG_4703_JPG.rf.42ea57e1a6aee82c4839e6e3649ce55a.jpg
0.125,1.0,0.2222222222222222,2,16,2,14,0,IMG_2161_JPG.rf.087f223384013864e839dcac668de32f.jpg
0.65,0.6842105263157895,0.6666666666666667,19,20,13,7,6,IMG_2443_JPG.rf.10297ba9b4c476e4cda656c928a8d980.jpg
0.375,0.3333333333333333,0.35294117647058826,9,8,3,5,6,IMG_2142_JPG.rf.76eec6419885bd23ec3145f0b6f5bb39.jpg
0.6666666666666666,0.3333333333333333,0.4444444444444444,18,9,6,3,12,DSC04103_JPG.rf.ebd16e1da455820d232e0ac8d72a60f0.jpg
0.058823529411764705,0.1111111111111111,0.07692307692307691,9,17,1,16,8,DSC04324_JPG.rf.82e17fa8392ff2929f3fa305c51895d8.jpg
0.0,0.0,0.0,3,4,0,4,3,DSC04391_JPG.rf.837614457fb869f2fd72bf6862b13306.jpg
0.2777777777777778,0.2564102564102564,0.26666666666666666,39,36,10,26,29,DSC04396_JPG.rf.c87a6e7591dca06051242bb6d53da878.jpg
0.2,0.18181818181818182,0.1904761904761905,11,10,2,8,9,IMG_2445_JPG.rf.e366030f1e5dbafe877e41c64cef3a13.jpg
0.5,0.125,0.2,8,2,1,1,7,DSC04003_JPG.rf.af2eb3c1c67284afd53f8016a4c06025.jpg
0.5555555555555556,0.29411764705882354,0.3846153846153846,17,9,5,4,12,IMG_2505_JPG.rf.e9d3b594fbc147ce6c6befd09a53a7cc.jpg
0.0,0.0,0.0,1,6,0,6,1,IMG_4842_JPG.rf.6be76cbfd58b16860efa7366ceffab7f.jpg
0.0,0.0,0.0,3,2,0,2,3,IMG_4764_JPG.rf.0ea13900d70d8af918d425a24e9d0775.jpg
0.13333333333333333,0.25,0.1739130434782609,8,15,2,13,6,IMG_4707_JPG.rf.52e8a9370cb290c2bd16043fbfde6232.jpg
0.1111111111111111,0.5,0.1818181818181818,2,9,1,8,1,IMG_4855_JPG.rf.27a248dbb4f67581ff35269df1789858.jpg
0.0,0.0,0.0,6,1,0,1,6,DSC04390_JPG.rf.96e471d5b08dcb3f151770804a01e241.jpg
0.1875,0.42857142857142855,0.26086956521739124,7,16,3,13,4,IMG_4712_JPG.rf.4826f608d2dcbbb5f5587c2fe7bcf6e4.jpg
0.07407407407407407,0.2857142857142857,0.11764705882352941,7,27,2,25,5,IMG_4893_JPG.rf.8a7edadd1047e8fa90720555612aa7fb.jpg
0.5714285714285714,0.5,0.5333333333333333,16,14,8,6,8,IMG_4833_JPG.rf.24b6a624797ecb4f794e722416133953.jpg
0.4444444444444444,0.5,0.47058823529411764,16,18,8,10,8,IMG_4820_JPG.rf.d400f0f62982bea13f5e90f50d09ab6c.jpg
0.15384615384615385,0.10526315789473684,0.125,19,13,2,11,17,DSC04209_JPG.rf.bf95f011115abc31de3ceb4baab5531f.jpg
0.0,0.0,0.0,3,8,0,8,3,IMG_4776_JPG.rf.bad3ed7ffcac200ae92e737a622653e6.jpg
0.0,0.0,0.0,2,5,0,5,2,IMG_5052_JPG.rf.88e02ad74a76986b436a7a2ca3e5bd86.jpg
0.1,0.16666666666666666,0.125,6,10,1,9,5,IMG_4888_JPG.rf.e6e7541edaa054a86600cce6d3739a66.jpg
0.375,0.6666666666666666,0.4800000000000001,9,16,6,10,3,IMG_2164_JPG.rf.4018587db82dafc9ca695e2812ba7fbd.jpg
0.05,0.3333333333333333,0.08695652173913045,3,20,1,19,2,DSC04017_JPG.rf.9beeda1212c7c2a05f2d3f929f3d7082.jpg
0.2,0.6666666666666666,0.30769230769230765,3,10,2,8,1,IMG_2045_JPG.rf.95685d0315781be14fa7a6dc82c52fb4.jpg
0.21739130434782608,0.25,0.23255813953488372,20,23,5,18,15,IMG_4882_JPG.rf.3807e57834493492c9a82f27c92fce12.jpg
0.3076923076923077,0.27586206896551724,0.29090909090909095,29,26,8,18,21,IMG_5014_JPG.rf.5653c52cb6ec40b96ed06f85a56b5de9.jpg
0.06666666666666667,0.14285714285714285,0.09090909090909091,7,15,1,14,6,IMG_5032_JPG.rf.e8a4274eba5c583e3aa1b77331df7ec0.jpg
0.5,0.2,0.28571428571428575,5,2,1,1,4,DSC04131_JPG.rf.ddc4771910fbabfde959748c937d7824.jpg
0.38461538461538464,1.0,0.5555555555555556,5,13,5,8,0,IMG_2270_JPG.rf.16b19e4e246986b84fc339d34613685a.jpg
0.2,1.0,0.33333333333333337,1,5,1,4,0,DSC04138_JPG.rf.94fc9e0fd8b9950134adb3a618e849ad.jpg
0.5,1.0,0.6666666666666666,2,4,2,2,0,IMG_4803_JPG.rf.4d80ead5bdbd3908ab4e6355dd5f45d3.jpg
0.2631578947368421,0.5,0.3448275862068966,10,19,5,14,5,IMG_5028_JPG.rf.e4e762ca45bee414077608994a9e7883.jpg
0.09090909090909091,0.16666666666666666,0.11764705882352942,6,11,1,10,5,IMG_2433_JPG.rf.5f51c47ae41f373f78a04dba918430f5.jpg
0.3333333333333333,0.3333333333333333,0.3333333333333333,3,3,1,2,2,IMG_2315_JPG.rf.6ec238da14586e0edd0ebebdb5d82613.jpg
0.125,0.25,0.16666666666666666,4,8,1,7,3,IMG_4683_JPG.rf.ec9d4aa857a11968eb110dcf6d32cebb.jpg
0.6666666666666666,0.6666666666666666,0.6666666666666666,3,3,2,1,1,DSC04284_JPG.rf.94fab104046990dc5674daf2ac2bc316.jpg
0.25,0.3333333333333333,0.28571428571428575,3,4,1,3,2,IMG_2314_JPG.rf.5d9cb24407f773f55e7ad88f9252ce00.jpg
0.4,0.6666666666666666,0.5,3,5,2,3,1,IMG_2047_JPG.rf.cc23676acdf8da89346382d2e3caa8f5.jpg
0.0,0.0,0.0,3,8,0,8,3,IMG_2100_JPG.rf.0dc3d8a5e828f65633be0afb114726aa.jpg
0.0,0.0,0.0,5,19,0,19,5,DSC04039_JPG.rf.ed3b3db401b41756c3db2930bc21f82e.jpg
0.34782608695652173,0.3333333333333333,0.3404255319148936,48,46,16,30,32,IMG_5005_JPG.rf.8aab58bb118c17dc88f0b2a65348ea78.jpg
0.0,0.0,0.0,2,3,0,3,2,IMG_4914_JPG.rf.494c5f18f8fca6b4f8a5404b8961a214.jpg
0.25,0.5,0.3333333333333333,10,20,5,15,5,IMG_5027_JPG.rf.37b01e2d8adb02fd1e3d1801e8c527e8.jpg
0.0,0.0,0.0,6,26,0,26,6,DSC04222_JPG.rf.a9f153ea4db1e3c4186277cc3f1e09b5.jpg
0.5,0.4,0.4444444444444445,5,4,2,2,3,DSC04135_JPG.rf.80a648105ecd2098e608c00e4b3b7573.jpg
0.0,0.0,0.0,2,3,0,3,2,IMG_4770_JPG.rf.ca28b41eb223a5a7fa9026357c360e26.jpg
0.0,0.0,0.0,5,9,0,9,5,DSC04219_JPG.rf.7ce79630fadc829153c6fb39bd9f3790.jpg
0.2,0.125,0.15384615384615385,8,5,1,4,7,IMG_4753_JPG.rf.309f52f2fcbf55f0713f8c1825adebda.jpg
0.2,0.375,0.26086956521739135,8,15,3,12,5,IMG_5030_JPG.rf.2f11221d83ee4ed496d420225350d19b.jpg
0.21428571428571427,0.6,0.3157894736842105,5,14,3,11,2,IMG_4909_JPG.rf.218b90e814a2621c0bb48a9f7b83ea1e.jpg
0.2727272727272727,0.375,0.3157894736842105,8,11,3,8,5,IMG_2013_JPG.rf.c6320c097fdf4f790b683dc80e46d8f7.jpg
0.2916666666666667,0.5,0.3684210526315789,14,24,7,17,7,IMG_2155_JPG.rf.41182708726dbbe1994268dc3bf7e3e5.jpg
0.0,0.0,0.0,2,17,0,17,2,IMG_4711_JPG.rf.a4bddded453d6bf846b71f963d75eb19.jpg
0.15151515151515152,0.1388888888888889,0.14492753623188404,36,33,5,28,31,IMG_4991_JPG.rf.3a791a582bae0bbc903b0902f393b2a2.jpg
0.14285714285714285,0.03225806451612903,0.052631578947368425,31,7,1,6,30,DSC04214_JPG.rf.a7193c62281fa34ac61e0d7a3fe151de.jpg
0.35714285714285715,0.23809523809523808,0.2857142857142857,21,14,5,9,16,IMG_4904_JPG.rf.77fba466bc5b99c02fb73e6cffab7c57.jpg
0.16666666666666666,1.0,0.2857142857142857,1,6,1,5,0,IMG_2059_JPG.rf.3e8aafb9b9985f43c981dfe103d24732.jpg
0.5,1.0,0.6666666666666666,1,2,1,1,0,IMG_4971_JPG.rf.d6bce536f343c91a2aa89d752e415cbd.jpg
0.0,0.0,0.0,2,6,0,6,2,DSC04100_JPG.rf.ef0ed158aae842feef66ddb1cc7edaba.jpg
0.2,1.0,0.33333333333333337,1,5,1,4,0,IMG_2017_JPG.rf.0dfc68dae479732e4252c8324fda7471.jpg
0.5,0.4,0.4444444444444445,5,4,2,2,3,DSC04183_JPG.rf.4da97c15426bb2151be8778a16934f6c.jpg
0.0,0.0,0.0,7,5,0,5,7,DSC04376_JPG.rf.05698a0dc4146f13f8ebba75c6d2bb09.jpg
0.4,0.25,0.3076923076923077,16,10,4,6,12,DSC03921_JPG.rf.5fe97e14decc92bf595e6f7cc1005333.jpg
0.0,0.0,0.0,12,7,0,7,12,DSC04369_JPG.rf.2781d8ff3b15c4f406b26181c3434fb2.jpg
0.6666666666666666,0.64,0.6530612244897959,25,24,16,8,9,IMG_2393_JPG.rf.a37b39626e816ba8d9abc2eb1807e708.jpg
0.4444444444444444,0.6666666666666666,0.5333333333333333,6,9,4,5,2,IMG_4853_JPG.rf.360badb3cf2a9e3a151dc69f0ea5be66.jpg
0.375,0.5,0.42857142857142855,6,8,3,5,3,IMG_2051_JPG.rf.9763864bc471b872727791572a7aa77b.jpg
0.3333333333333333,0.3333333333333333,0.3333333333333333,3,3,1,2,2,DSC04293_JPG.rf.dc6b45e4bd008da8590e0d50303ed209.jpg
0.8888888888888888,0.4444444444444444,0.5925925925925926,18,9,8,1,10,DSC04158_JPG.rf.06bbd2945313c845c1129379a13d7023.jpg
0.3333333333333333,0.125,0.18181818181818182,8,3,1,2,7,IMG_4912_JPG.rf.619d79ca66c02c21db90b696fdbabcff.jpg
0.0,0.0,0.0,16,13,0,13,16,IMG_5036_JPG.rf.5f4d679d95ae246f77e157e4236b9865.jpg
0.5,0.25,0.3333333333333333,4,2,1,1,3,IMG_2540_JPG.rf.2897bd3a7e8399e1adb6e2aba4a5f38c.jpg
0.3333333333333333,0.3333333333333333,0.3333333333333333,3,3,1,2,2,DSC04290_JPG.rf.895430b850cfdbc38694266e0dafd58e.jpg
0.0,0.0,0.0,5,20,0,20,5,IMG_2203_JPG.rf.b6dc6327e5f1b48202018974d8c3e0b7.jpg
0.2,0.25,0.22222222222222224,8,10,2,8,6,IMG_4752_JPG.rf.0585a0554985de51fde7dcb219e88b3f.jpg
0.0,0.0,0.0,9,8,0,8,9,IMG_4944_JPG.rf.b80e9fca7d2fda83b26f7747789f1638.jpg
0.6666666666666666,1.0,0.8,2,3,2,1,0,IMG_4860_JPG.rf.a48861eed0a72a00146c1404e0f0cc89.jpg
0.2,0.5,0.28571428571428575,2,5,1,4,1,IMG_2508_JPG.rf.e0425583ab898225d34f5ba3d41be214.jpg
1.0,0.6666666666666666,0.8,3,2,2,0,1,IMG_4969_JPG.rf.671564dcb0b65ed67f444c2026e7f2cc.jpg
0.42857142857142855,0.5,0.4615384615384615,6,7,3,4,3,IMG_2496_JPG.rf.92f32a7c49fddd32dc0db3c3bd843c5f.jpg
0.17391304347826086,0.14814814814814814,0.15999999999999998,27,23,4,19,23,DSC04328_JPG.rf.db9362a5e9137e4cd04dfdf1b6b1918b.jpg
0.2857142857142857,0.8,0.4210526315789473,5,14,4,10,1,IMG_2438_JPG.rf.d645c4fd44d17978a228db94a7a84402.jpg
0.3157894736842105,0.25,0.27906976744186046,24,19,6,13,18,DSC04033_JPG.rf.4a02a53ccb2d2fa83e7a515607cc5a9f.jpg
0.5,0.1,0.16666666666666669,20,4,2,2,18,DSC04008_JPG.rf.2ec82ecea3efbb0a9d24e7455d2ef868.jpg
0.56,0.358974358974359,0.4375,39,25,14,11,25,DSC04078_JPG.rf.3655a26dffa40b0ac4030f367c52839d.jpg
0.2222222222222222,0.6666666666666666,0.3333333333333333,3,9,2,7,1,IMG_2027_JPG.rf.321c41f4f6f3c6250ac2dc5b37c50aee.jpg
0.625,0.7894736842105263,0.6976744186046512,19,24,15,9,4,IMG_2442_JPG.rf.d37784111b6af8e71de19ae743081282.jpg
0.8461538461538461,0.5789473684210527,0.6875,19,13,11,2,8,DSC04157_JPG.rf.060bfd7c40a3b2d4a0678a78faaa5c45.jpg
0.5957446808510638,0.27722772277227725,0.3783783783783784,101,47,28,19,73,DSC04341_JPG.rf.f54f3934ce6273a58b1f993211205678.jpg
0.6363636363636364,0.4375,0.5185185185185185,32,22,14,8,18,IMG_5010_JPG.rf.0edd286648cc269b69451e09270d0739.jpg
0.25,0.25,0.25,8,8,2,6,6,IMG_4932_JPG.rf.800eb64580604e5f6d2ee88368061767.jpg
0.1875,0.375,0.25,8,16,3,13,5,IMG_2117_JPG.rf.b345ddb222ab730797f8b1470ab4eb6b.jpg
0.5,0.1875,0.2727272727272727,16,6,3,3,13,DSC04099_JPG.rf.f58257befb520d7a2649277010cfd823.jpg
0.2,0.16666666666666666,0.1818181818181818,6,5,1,4,5,IMG_4694_JPG.rf.e33bcb84fa84a91a3e994f2b4413a111.jpg
0.375,0.13636363636363635,0.19999999999999998,22,8,3,5,19,IMG_4875_JPG.rf.35f5057e3319d08f78c9dc1c7116085e.jpg
0.14285714285714285,0.6666666666666666,0.23529411764705882,3,14,2,12,1,IMG_4931_JPG.rf.2388f225a3cefdf458dfed333a34945f.jpg
0.6363636363636364,0.2692307692307692,0.37837837837837834,26,11,7,4,19,DSC03924_JPG.rf.914bfbfec328981d3b1aba26bcbb673c.jpg
0.45652173913043476,0.42,0.43749999999999994,50,46,21,25,29,DSC04355_JPG.rf.823c576ed05cbf3046e836b1348656ec.jpg
0.02631578947368421,0.3333333333333333,0.048780487804878044,3,38,1,37,2,IMG_2359_JPG.rf.ebaa1d35fc45a919bfd256666bd758f3.jpg
0.5892857142857143,0.34375,0.4342105263157895,96,56,33,23,63,DSC04345_JPG.rf.94166d94a1356594a27281104ab8ead7.jpg
0.5,0.1,0.16666666666666669,10,2,1,1,9,DSC04318_JPG.rf.48437ba6963e0c2c5592f479c4906ef1.jpg
0.09090909090909091,0.125,0.10526315789473685,8,11,1,10,7,IMG_5022_JPG.rf.041174698d62ec95590402c9b810fadb.jpg
0.14814814814814814,0.18181818181818182,0.16326530612244897,22,27,4,23,18,DSC04362_JPG.rf.f911d1c2b6e3c1863141e6d593869b06.jpg
0.0,0.0,0.0,4,14,0,14,4,DSC04024_JPG.rf.9ac025dcd003e00237ef4f0004ad37db.jpg
0.0,0.0,0.0,11,1,0,1,11,DSC04097_JPG.rf.dd64f43af4de241498d1fc959bb12de4.jpg
0.0,0.0,0.0,2,5,0,5,2,DSC04167_JPG.rf.bbee4a98003300897a26e1e8cd26a0e4.jpg
0.46153846153846156,0.75,0.5714285714285714,8,13,6,7,2,IMG_2163_JPG.rf.3b5a6c129cd8fac290bb9a913f823e90.jpg
0.42857142857142855,0.6,0.5,5,7,3,4,2,IMG_2048_JPG.rf.65590e51e702f847dce783b41d6e43aa.jpg
0.0625,0.08333333333333333,0.07142857142857144,12,16,1,15,11,DSC04030_JPG.rf.1d7cc926205f8827ac37c244716f59f8.jpg
1.0,0.4,0.5714285714285715,5,2,2,0,3,DSC04338_JPG.rf.39faaaf5f840dc026d3474fb54efba58.jpg
0.0,0.0,0.0,12,5,0,5,12,DSC03931_JPG.rf.92a09365123ea42638fedee041c0eaad.jpg
0.1111111111111111,0.14285714285714285,0.125,7,9,1,8,6,DSC04310_JPG.rf.8fd4c5666cc18204739f32f00eba4b3b.jpg
0.2916666666666667,0.3181818181818182,0.30434782608695654,22,24,7,17,15,DSC04325_JPG.rf.c757f03f65aae7458a5bc06d80f951df.jpg
0.2,0.2222222222222222,0.2105263157894737,9,10,2,8,7,IMG_4724_JPG.rf.19e95f940944c3a55f32b9965ed2a3fc.jpg
0.0,0.0,0.0,8,14,0,14,8,IMG_2104_JPG.rf.bbd21b8b8e03e4a2a9ccda9bb1ffe503.jpg
0.11764705882352941,0.2,0.14814814814814817,10,17,2,15,8,DSC04076_JPG.rf.5608e56fc94f040a6d88d9b3084a23b9.jpg
0.0,0.0,0.0,3,4,0,4,3,IMG_2015_JPG.rf.0ae443ed1e9433717397d0ff8354a714.jpg
0.0,0.0,0.0,2,11,0,11,2,IMG_4706_JPG.rf.7cbb24e69f5c1c9e80567bfeeb98cead.jpg
0.25925925925925924,0.3333333333333333,0.2916666666666667,21,27,7,20,14,IMG_4891_JPG.rf.61e87990b7aa95c2af6dc7a783afde38.jpg
0.14285714285714285,0.5,0.22222222222222224,4,14,2,12,2,DSC04014_JPG.rf.6021063fb7c1e592f40e3b6c2c46b20f.jpg
0.25,0.5,0.3333333333333333,2,4,1,3,1,IMG_4772_JPG.rf.ef476c998299c35b7fe6e6ddb7edc67f.jpg
0.1,0.14285714285714285,0.11764705882352941,7,10,1,9,6,DSC04272_JPG.rf.fa5a7d27c7d8da0ec43c4d7fa6014735.jpg
0.0,0.0,0.0,4,11,0,11,4,IMG_4942_JPG.rf.b7746b511779fe77092541b96547b672.jpg
0.375,0.25,0.3,12,8,3,5,9,IMG_4688_JPG.rf.e46970f463f39299f4f8ce5ba1b900d0.jpg
0.13333333333333333,0.36363636363636365,0.1951219512195122,11,30,4,26,7,IMG_4728_JPG.rf.a62828e7de177c115d07713146f50ba4.jpg
0.1875,0.1875,0.1875,16,16,3,13,13,IMG_4883_JPG.rf.e08249131962cd71703f603ac22e79bf.jpg
0.5,0.5,0.5,2,2,1,1,1,IMG_4811_JPG.rf.5e060f58baf853dc0aa00f8536c61b33.jpg
0.4,0.14285714285714285,0.21052631578947364,14,5,2,3,12,IMG_4983_JPG.rf.3e37a7445d615f7ad1fcfbadc04d2782.jpg
0.25,1.0,0.4,1,4,1,3,0,IMG_4808_JPG.rf.157bf57bc7f2a842c8a04f4fd8af134f.jpg
0.25,0.5,0.3333333333333333,2,4,1,3,1,IMG_4701_JPG.rf.9bfc56f58d0a8636057dbc02fcb7ce90.jpg
0.0,0.0,0.0,6,12,0,12,6,IMG_2448_JPG.rf.a4fdd936153a88d97f23632837ff1470.jpg
0.3333333333333333,0.16666666666666666,0.2222222222222222,12,6,2,4,10,IMG_2285_JPG.rf.7c4fb1420abf611736bdffcc92146a06.jpg
0.3333333333333333,0.2857142857142857,0.30769230769230765,7,6,2,4,5,IMG_4935_JPG.rf.853702d77702b54cedaec9058af1789f.jpg
