filename,image_id,num_gt_boxes,image_width,image_height,tp_iou30,fp_iou30,fn_iou30,detected_boxes_iou30,precision_iou30,recall_iou30,tp_iou50,fp_iou50,fn_iou50,detected_boxes_iou50,precision_iou50,recall_iou50,tp_iou75,fp_iou75,fn_iou75,detected_boxes_iou75,precision_iou75,recall_iou75,avg_iou,pred_regions
DSC04033_JPG.rf.4a02a53ccb2d2fa83e7a515607cc5a9f.jpg,125,24,4000,3000,0,662,24,0,0.0,0.0,0,662,24,0,0.0,0.0,0,662,24,0,0.0,0.0,0.011722563150675805,662
DSC04370_JPG.rf.b1044c98d7612efcf6a88ae006cf5242.jpg,126,25,4000,3000,0,719,25,0,0.0,0.0,0,719,25,0,0.0,0.0,0,719,25,0,0.0,0.0,0.019193718884525878,719
DSC04010_JPG.rf.521543bb72f87155d33fcf3b8f8428eb.jpg,127,9,4000,3000,0,276,9,0,0.0,0.0,0,276,9,0,0.0,0.0,0,276,9,0,0.0,0.0,0.04038547755760797,276
DSC04075_JPG.rf.3364e7a98701b9771b7cd63313dea959.jpg,128,24,4000,3000,0,240,24,0,0.0,0.0,0,240,24,0,0.0,0.0,0,240,24,0,0.0,0.0,0.014720253758210849,240
IMG_4726_JPG.rf.72334571a6b2100016e530b5c2600321.jpg,129,11,3456,2592,0,241,11,0,0.0,0.0,0,241,11,0,0.0,0.0,0,241,11,0,0.0,0.0,0.048766327337813824,241
DSC04291_JPG.rf.b8570a0320facbbb7722a0b5f8287917.jpg,130,2,4000,3000,0,172,2,0,0.0,0.0,0,172,2,0,0.0,0.0,0,172,2,0,0.0,0.0,0.024717379077250162,172
IMG_2101_JPG.rf.4043dc3ec7eafec820cf2d4060cf79f9.jpg,131,3,3456,2592,0,70,3,0,0.0,0.0,0,70,3,0,0.0,0.0,0,70,3,0,0.0,0.0,0.03707514876546427,70
IMG_4830_JPG.rf.58599425af00686fb7eee2fcb3e17531.jpg,132,5,3456,2592,0,75,5,0,0.0,0.0,0,75,5,0,0.0,0.0,0,75,5,0,0.0,0.0,0.0776787934686438,75
IMG_2043_JPG.rf.0cfb83fdfc9647abb6770a865b366b9f.jpg,133,9,3456,2592,0,190,9,0,0.0,0.0,0,190,9,0,0.0,0.0,0,190,9,0,0.0,0.0,0.020796827034782497,190
IMG_4875_JPG.rf.35f5057e3319d08f78c9dc1c7116085e.jpg,134,22,3456,2592,0,343,22,0,0.0,0.0,0,343,22,0,0.0,0.0,0,343,22,0,0.0,0.0,0.010916189882696777,343
DSC04205_JPG.rf.3191c524acb1607691c12ea257e467ef.jpg,135,14,4000,3000,0,537,14,0,0.0,0.0,0,537,14,0,0.0,0.0,0,537,14,0,0.0,0.0,0.011905365322086572,537
IMG_5007_JPG.rf.165fb7877e0f0a21aa9e986869368036.jpg,136,37,3456,2592,0,638,37,0,0.0,0.0,0,638,37,0,0.0,0.0,0,638,37,0,0.0,0.0,0.004584782834499926,638
IMG_2442_JPG.rf.d37784111b6af8e71de19ae743081282.jpg,137,19,3456,2592,0,232,19,0,0.0,0.0,0,232,19,0,0.0,0.0,0,232,19,0,0.0,0.0,0.024640443147648836,232
IMG_4923_JPG.rf.b543fb98e1e7e4d2bc9ce1ea027eea1e.jpg,138,6,3456,2592,0,136,6,0,0.0,0.0,0,136,6,0,0.0,0.0,0,136,6,0,0.0,0.0,0.051187802236906305,136
IMG_2046_JPG.rf.0bffd88794063b2215e7b6e905961800.jpg,139,4,3456,2592,0,358,4,0,0.0,0.0,0,358,4,0,0.0,0.0,0,358,4,0,0.0,0.0,0.09412945242383591,358
IMG_4920_JPG.rf.518b7534a778734618732a061434a95f.jpg,140,4,3456,2592,0,73,4,0,0.0,0.0,0,73,4,0,0.0,0.0,0,73,4,0,0.0,0.0,0.08163076435926425,73
DSC04290_JPG.rf.895430b850cfdbc38694266e0dafd58e.jpg,141,3,4000,3000,0,138,3,0,0.0,0.0,0,138,3,0,0.0,0.0,0,138,3,0,0.0,0.0,0.04904342069197279,138
IMG_2273_JPG.rf.9146b4afa3a725c9c7e2f80f7b39a57b.jpg,142,8,3456,2592,0,252,8,0,0.0,0.0,0,252,8,0,0.0,0.0,0,252,8,0,0.0,0.0,0.01771515412591611,252
IMG_4943_JPG.rf.e8ff9a7354f35bbd07b65545ba493293.jpg,143,3,3456,2592,0,153,3,0,0.0,0.0,0,153,3,0,0.0,0.0,0,153,3,0,0.0,0.0,0.10015158358563837,153
IMG_5015_JPG.rf.522f33b0742a1f26ea9cef5684ce4e7c.jpg,144,34,3456,2592,0,419,34,0,0.0,0.0,0,419,34,0,0.0,0.0,0,419,34,0,0.0,0.0,0.0067312018333866965,419
IMG_2387_JPG.rf.92040817c935a280085f82d3add08cb4.jpg,145,22,3456,2592,0,129,22,0,0.0,0.0,0,129,22,0,0.0,0.0,0,129,22,0,0.0,0.0,0.012304684846049687,129
IMG_4699_JPG.rf.70e242702ad3bac7f0ded449d7776e6d.jpg,146,3,3456,2592,0,150,3,0,0.0,0.0,0,150,3,0,0.0,0.0,0,150,3,0,0.0,0.0,0.09546653503016746,150
IMG_5032_JPG.rf.e8a4274eba5c583e3aa1b77331df7ec0.jpg,147,7,3456,2592,0,178,7,0,0.0,0.0,0,178,7,0,0.0,0.0,0,178,7,0,0.0,0.0,0.04053842029796876,178
DSC04044_JPG.rf.1a2aad9736b9ed5593890342ce853424.jpg,148,20,4000,3000,0,374,20,0,0.0,0.0,0,374,20,0,0.0,0.0,0,374,20,0,0.0,0.0,0.031167247062681203,374
DSC03924_JPG.rf.914bfbfec328981d3b1aba26bcbb673c.jpg,149,26,4000,3000,0,592,26,0,0.0,0.0,0,592,26,0,0.0,0.0,0,592,26,0,0.0,0.0,0.016082036499239238,592
DSC04343_JPG.rf.da50b52252cad1c59f986b8b5d0a1462.jpg,150,57,4000,3000,0,861,57,0,0.0,0.0,0,861,57,0,0.0,0.0,0,861,57,0,0.0,0.0,0.013253876283293817,861
IMG_4720_JPG.rf.c37ee0e84c2c30c2a60d72a9a3853971.jpg,151,4,3456,2592,0,144,4,0,0.0,0.0,0,144,4,0,0.0,0.0,0,144,4,0,0.0,0.0,0.07508896515439886,144
IMG_4990_JPG.rf.57b95153e106b8bd5946302259a2e122.jpg,152,30,3456,2592,0,403,30,0,0.0,0.0,0,403,30,0,0.0,0.0,0,403,30,0,0.0,0.0,0.0184902880321523,403
IMG_4705_JPG.rf.bacad5342827b7f52e39d3b2475ba474.jpg,153,2,3456,2592,0,159,2,0,0.0,0.0,0,159,2,0,0.0,0.0,0,159,2,0,0.0,0.0,0.07150786699644743,159
DSC04099_JPG.rf.f58257befb520d7a2649277010cfd823.jpg,154,16,4000,3000,0,298,16,0,0.0,0.0,0,298,16,0,0.0,0.0,0,298,16,0,0.0,0.0,0.02131400391601837,298
IMG_4701_JPG.rf.9bfc56f58d0a8636057dbc02fcb7ce90.jpg,155,2,3456,2592,0,88,2,0,0.0,0.0,0,88,2,0,0.0,0.0,0,88,2,0,0.0,0.0,0.045840175863594394,88
IMG_4854_JPG.rf.a92a07c9f6827a64d5c13006096bcc50.jpg,156,2,3456,2592,0,69,2,0,0.0,0.0,0,69,2,0,0.0,0.0,0,69,2,0,0.0,0.0,0.02678377094803191,69
IMG_2438_JPG.rf.d645c4fd44d17978a228db94a7a84402.jpg,157,5,3456,2592,0,97,5,0,0.0,0.0,0,97,5,0,0.0,0.0,0,97,5,0,0.0,0.0,0.03602295726345253,97
IMG_4751_JPG.rf.fb3a837e9f465d49b45f31b88ab61b39.jpg,158,6,3456,2592,0,191,6,0,0.0,0.0,0,191,6,0,0.0,0.0,0,191,6,0,0.0,0.0,0.05571799423808912,191
IMG_2154_JPG.rf.ff90258678d802029ce0856887ad94e1.jpg,159,3,3456,2592,0,114,3,0,0.0,0.0,0,114,3,0,0.0,0.0,0,114,3,0,0.0,0.0,0.019520577657234247,114
DSC04095_JPG.rf.09c7437fe99dd5f7931299532c11b937.jpg,160,10,4000,3000,0,231,10,0,0.0,0.0,0,231,10,0,0.0,0.0,0,231,10,0,0.0,0.0,0.01563163795263248,231
IMG_5044_JPG.rf.d4d3d723094ef0268a7700f48da9026b.jpg,161,10,3456,2592,0,267,10,0,0.0,0.0,0,267,10,0,0.0,0.0,0,267,10,0,0.0,0.0,0.00828398903212831,267
IMG_2435_JPG.rf.e711025d2aa06c2c967a188481704b25.jpg,162,7,3456,2592,0,111,7,0,0.0,0.0,0,111,7,0,0.0,0.0,0,111,7,0,0.0,0.0,0.023362522509817275,111
IMG_2386_JPG.rf.e97cb1e55edefc483fd9c885593420e0.jpg,163,17,3456,2592,0,145,17,0,0.0,0.0,0,145,17,0,0.0,0.0,0,145,17,0,0.0,0.0,0.013997052264965058,145
IMG_2155_JPG.rf.41182708726dbbe1994268dc3bf7e3e5.jpg,164,14,3456,2592,0,475,14,0,0.0,0.0,0,475,14,0,0.0,0.0,0,475,14,0,0.0,0.0,0.021681123264652078,475
IMG_4874_JPG.rf.5a1b9fc4a5a9e9b293dd0b0cc7ddf44d.jpg,165,11,3456,2592,0,331,11,0,0.0,0.0,0,331,11,0,0.0,0.0,0,331,11,0,0.0,0.0,0.021801691511347896,331
IMG_4884_JPG.rf.86996cb6a51a23d9b47cc8d39edf234f.jpg,166,16,3456,2592,0,296,16,0,0.0,0.0,0,296,16,0,0.0,0.0,0,296,16,0,0.0,0.0,0.02365989450737958,296
IMG_4834_JPG.rf.49899eeae99587f739e76d57e4fea7cf.jpg,167,14,3456,2592,0,195,14,0,0.0,0.0,0,195,14,0,0.0,0.0,0,195,14,0,0.0,0.0,0.02630576285163764,195
IMG_4777_JPG.rf.f651a1ac93f0412df17cd896a533ea0a.jpg,168,11,3456,2592,0,86,11,0,0.0,0.0,0,86,11,0,0.0,0.0,0,86,11,0,0.0,0.0,0.026583193084668846,86
IMG_2396_JPG.rf.0db587d9686b28ebc9efd1561b654a64.jpg,169,19,3456,2592,0,131,19,0,0.0,0.0,0,131,19,0,0.0,0.0,0,131,19,0,0.0,0.0,0.027623557874783305,131
IMG_5026_JPG.rf.4b3abd89cb7fff73f2f47abea0650ff6.jpg,170,5,3456,2592,0,148,5,0,0.0,0.0,0,148,5,0,0.0,0.0,0,148,5,0,0.0,0.0,0.059627910410573894,148
IMG_5029_JPG.rf.7364f3721af98e9be265678fb1db7182.jpg,171,12,3456,2592,0,181,12,0,0.0,0.0,0,181,12,0,0.0,0.0,0,181,12,0,0.0,0.0,0.03853592417468174,181
IMG_4693_JPG.rf.eeb4ef0436aefbfc4e041efe486e4451.jpg,172,4,3456,2592,0,124,4,0,0.0,0.0,0,124,4,0,0.0,0.0,0,124,4,0,0.0,0.0,0.07902599886702848,124
DSC04002_JPG.rf.2ec8c63f518b2dffb72bdd6d493e28ee.jpg,173,7,4000,3000,0,208,7,0,0.0,0.0,0,208,7,0,0.0,0.0,0,208,7,0,0.0,0.0,0.03734611113440691,208
DSC04202_JPG.rf.8f41c02cf81b30c9a12b8529987ab840.jpg,174,18,4000,3000,0,401,18,0,0.0,0.0,0,401,18,0,0.0,0.0,0,401,18,0,0.0,0.0,0.01601735708273648,401
DSC04365_JPG.rf.4280dd32f58d0b8706d832ebb185d707.jpg,175,10,4000,3000,0,292,10,0,0.0,0.0,0,292,10,0,0.0,0.0,0,292,10,0,0.0,0.0,0.034746152451134535,292
IMG_2149_JPG.rf.88da139ecb55c4f3d09e2b28c8c36eda.jpg,176,5,3456,2592,0,298,5,0,0.0,0.0,0,298,5,0,0.0,0.0,0,298,5,0,0.0,0.0,0.040479438010229504,298
IMG_2151_JPG.rf.9b10742f4320c617bc180e9eb78f9942.jpg,177,14,3456,2592,0,584,14,0,0.0,0.0,0,584,14,0,0.0,0.0,0,584,14,0,0.0,0.0,0.024225143440834266,584
DSC04035_JPG.rf.e6e11562a72fe85466063a8f7543c8e0.jpg,178,19,4000,3000,0,496,19,0,0.0,0.0,0,496,19,0,0.0,0.0,0,496,19,0,0.0,0.0,0.016497079427965067,496
IMG_4992_JPG.rf.3e1d66cd44d8e208c442c2e512360049.jpg,179,36,3456,2592,0,404,36,0,0.0,0.0,0,404,36,0,0.0,0.0,0,404,36,0,0.0,0.0,0.013889883561518006,404
IMG_4998_JPG.rf.47ab1ed39061d64eabb6177586cb14af.jpg,180,6,3456,2592,0,148,6,0,0.0,0.0,0,148,6,0,0.0,0.0,0,148,6,0,0.0,0.0,0.029795727574535618,148
DSC04364_JPG.rf.3a0d6a0389ef00a2768e5f6aef3655ee.jpg,181,14,4000,3000,0,1648,14,0,0.0,0.0,0,1648,14,0,0.0,0.0,0,1648,14,0,0.0,0.0,0.029413989004842295,1648
DSC03931_JPG.rf.92a09365123ea42638fedee041c0eaad.jpg,182,12,4000,3000,0,758,12,0,0.0,0.0,0,758,12,0,0.0,0.0,0,758,12,0,0.0,0.0,0.016993820236344003,758
IMG_2017_JPG.rf.0dfc68dae479732e4252c8324fda7471.jpg,183,1,3456,2592,0,41,1,0,0.0,0.0,0,41,1,0,0.0,0.0,0,41,1,0,0.0,0.0,0.09590737240075614,41
IMG_5014_JPG.rf.5653c52cb6ec40b96ed06f85a56b5de9.jpg,184,29,3456,2592,0,406,29,0,0.0,0.0,0,406,29,0,0.0,0.0,0,406,29,0,0.0,0.0,0.0048248842641511,406
IMG_4912_JPG.rf.619d79ca66c02c21db90b696fdbabcff.jpg,185,8,3456,2592,0,110,8,0,0.0,0.0,0,110,8,0,0.0,0.0,0,110,8,0,0.0,0.0,0.03044536532680689,110
IMG_4904_JPG.rf.77fba466bc5b99c02fb73e6cffab7c57.jpg,186,21,3456,2592,0,321,21,0,0.0,0.0,0,321,21,0,0.0,0.0,0,321,21,0,0.0,0.0,0.01470669374356783,321
DSC04004_JPG.rf.a2b42aa10a336beb6fce306d35c2851e.jpg,187,16,4000,3000,0,446,16,0,0.0,0.0,0,446,16,0,0.0,0.0,0,446,16,0,0.0,0.0,0.02941369847541054,446
IMG_4725_JPG.rf.8c9f3bdc12a013cf27926a37c62b77b5.jpg,188,8,3456,2592,0,200,8,0,0.0,0.0,0,200,8,0,0.0,0.0,0,200,8,0,0.0,0.0,0.07096676688440642,200
IMG_5031_JPG.rf.4657b050181f78e66cde4921ad71d9a4.jpg,189,12,3456,2592,0,174,12,0,0.0,0.0,0,174,12,0,0.0,0.0,0,174,12,0,0.0,0.0,0.03504543068841989,174
IMG_4804_JPG.rf.3c86f6cb6ecb95e7a571ee687464270f.jpg,190,1,3456,2592,0,53,1,0,0.0,0.0,0,53,1,0,0.0,0.0,0,53,1,0,0.0,0.0,0.05431648864709445,53
IMG_4859_JPG.rf.c301554ae8a4145d34d897f5ab21ba74.jpg,191,3,3456,2592,0,50,3,0,0.0,0.0,0,50,3,0,0.0,0.0,0,50,3,0,0.0,0.0,0.01853230832160523,50
IMG_2113_JPG.rf.386b6e194200cd0be6a88b6c854a77dc.jpg,192,5,3456,2592,0,155,5,0,0.0,0.0,0,155,5,0,0.0,0.0,0,155,5,0,0.0,0.0,0.04387700500282713,155
IMG_4880_JPG.rf.a82a428dfdc4990708ae6dabc2ca1955.jpg,193,27,3456,2592,0,339,27,0,0.0,0.0,0,339,27,0,0.0,0.0,0,339,27,0,0.0,0.0,0.018731356498332748,339
IMG_2397_JPG.rf.83391c14ba36af52a5405c41e9a87961.jpg,194,21,3456,2592,0,123,21,0,0.0,0.0,0,123,21,0,0.0,0.0,0,123,21,0,0.0,0.0,0.02687725529658242,123
IMG_5024_JPG.rf.edc42238f873970e29785268e2c141b8.jpg,195,11,3456,2592,0,511,11,0,0.0,0.0,0,511,11,0,0.0,0.0,0,511,11,0,0.0,0.0,0.03742935918626575,511
IMG_2037_JPG.rf.195e70e6ff82516dfc2efa89be4b6fb5.jpg,196,1,3456,2592,0,400,1,0,0.0,0.0,0,400,1,0,0.0,0.0,0,400,1,0,0.0,0.0,0.09429213414213299,400
IMG_4971_JPG.rf.d6bce536f343c91a2aa89d752e415cbd.jpg,197,1,3456,2592,0,99,1,0,0.0,0.0,0,99,1,0,0.0,0.0,0,99,1,0,0.0,0.0,0.03485557917304034,99
IMG_4911_JPG.rf.c87da6917bbe3ced5fe51ce67950b8d5.jpg,198,10,3456,2592,0,105,10,0,0.0,0.0,0,105,10,0,0.0,0.0,0,105,10,0,0.0,0.0,0.029591623296175307,105
IMG_4778_JPG.rf.d1366d2c66239beecbbf349073349d99.jpg,199,11,3456,2592,0,88,11,0,0.0,0.0,0,88,11,0,0.0,0.0,0,88,11,0,0.0,0.0,0.02653186521092198,88
IMG_2274_JPG.rf.e394366b37642a9dcd6105ac85d9bba0.jpg,200,10,3456,2592,0,252,10,0,0.0,0.0,0,252,10,0,0.0,0.0,0,252,10,0,0.0,0.0,0.01511921915733005,252
DSC04272_JPG.rf.fa5a7d27c7d8da0ec43c4d7fa6014735.jpg,201,7,4000,3000,0,250,7,0,0.0,0.0,0,250,7,0,0.0,0.0,0,250,7,0,0.0,0.0,0.04680185309270537,250
DSC04326_JPG.rf.3e30966b4768d95335e021728d35575f.jpg,202,25,4000,3000,0,748,25,0,0.0,0.0,0,748,25,0,0.0,0.0,0,748,25,0,0.0,0.0,0.012183819010770584,748
DSC04097_JPG.rf.dd64f43af4de241498d1fc959bb12de4.jpg,203,11,4000,3000,0,148,11,0,0.0,0.0,0,148,11,0,0.0,0.0,0,148,11,0,0.0,0.0,0.012608241201357749,148
DSC04078_JPG.rf.3655a26dffa40b0ac4030f367c52839d.jpg,204,39,4000,3000,0,621,39,0,0.0,0.0,0,621,39,0,0.0,0.0,0,621,39,0,0.0,0.0,0.012212179306642139,621
DSC04266_JPG.rf.8850b32769323a5f5834df3c80d106d8.jpg,205,18,4000,3000,0,189,18,0,0.0,0.0,0,189,18,0,0.0,0.0,0,189,18,0,0.0,0.0,0.024615085973199217,189
DSC04008_JPG.rf.2ec82ecea3efbb0a9d24e7455d2ef868.jpg,206,20,4000,3000,0,332,20,0,0.0,0.0,0,332,20,0,0.0,0.0,0,332,20,0,0.0,0.0,0.02477302198521466,332
IMG_5006_JPG.rf.f9d0d4a520279e959f9e4d2534e69f3e.jpg,207,62,3456,2592,0,583,62,0,0.0,0.0,0,583,62,0,0.0,0.0,0,583,62,0,0.0,0.0,0.008855272324779865,583
DSC04157_JPG.rf.060bfd7c40a3b2d4a0678a78faaa5c45.jpg,208,19,4000,3000,0,164,19,0,0.0,0.0,0,164,19,0,0.0,0.0,0,164,19,0,0.0,0.0,0.0317806303658922,164
DSC04271_JPG.rf.674481db3fe1c6b84c87c1625723055c.jpg,209,7,4000,3000,0,246,7,0,0.0,0.0,0,246,7,0,0.0,0.0,0,246,7,0,0.0,0.0,0.05051136743690722,246
DSC04191_JPG.rf.69f1911318428f8e3c333548224caf72.jpg,210,30,4000,3000,0,513,30,0,0.0,0.0,0,513,30,0,0.0,0.0,0,513,30,0,0.0,0.0,0.008457440220720968,513
DSC04005_JPG.rf.610592e73be0aa9e5a2524fcd12b8ed2.jpg,211,15,4000,3000,0,461,15,0,0.0,0.0,0,461,15,0,0.0,0.0,0,461,15,0,0.0,0.0,0.033443672042181585,461
DSC04293_JPG.rf.dc6b45e4bd008da8590e0d50303ed209.jpg,212,3,4000,3000,0,178,3,0,0.0,0.0,0,178,3,0,0.0,0.0,0,178,3,0,0.0,0.0,0.04138484420214479,178
IMG_4686_JPG.rf.ebe979d8272cd81fdf62400ddaa2d201.jpg,213,11,3456,2592,0,177,11,0,0.0,0.0,0,177,11,0,0.0,0.0,0,177,11,0,0.0,0.0,0.043337051771714596,177
IMG_4832_JPG.rf.99a843aa617e16c0f315c5b898320eb3.jpg,214,9,3456,2592,0,96,9,0,0.0,0.0,0,96,9,0,0.0,0.0,0,96,9,0,0.0,0.0,0.044937123895288394,96
IMG_2022_JPG.rf.91911285f0904e9d31a56bf014485ba6.jpg,215,1,3456,2592,0,57,1,0,0.0,0.0,0,57,1,0,0.0,0.0,0,57,1,0,0.0,0.0,0.09979174448782084,57
IMG_2029_JPG.rf.e96edf8ff781717ffa283cb67c124190.jpg,216,5,3456,2592,0,405,5,0,0.0,0.0,0,405,5,0,0.0,0.0,0,405,5,0,0.0,0.0,0.02337783456280789,405
IMG_4727_JPG.rf.20a6ce316f4a000e73418044ed57cd02.jpg,217,11,3456,2592,0,243,11,0,0.0,0.0,0,243,11,0,0.0,0.0,0,243,11,0,0.0,0.0,0.037343761534959975,243
IMG_4942_JPG.rf.b7746b511779fe77092541b96547b672.jpg,218,4,3456,2592,0,178,4,0,0.0,0.0,0,178,4,0,0.0,0.0,0,178,4,0,0.0,0.0,0.08414690651990311,178
IMG_4994_JPG.rf.ab902401acbaa242973a8daf17e141df.jpg,219,4,3456,2592,0,152,4,0,0.0,0.0,0,152,4,0,0.0,0.0,0,152,4,0,0.0,0.0,0.08817436835693096,152
IMG_4706_JPG.rf.7cbb24e69f5c1c9e80567bfeeb98cead.jpg,220,2,3456,2592,0,181,2,0,0.0,0.0,0,181,2,0,0.0,0.0,0,181,2,0,0.0,0.0,0.06470348183787611,181
DSC04227_JPG.rf.f08a654342445f7fc7551fbee4f4fc82.jpg,221,6,4000,3000,0,556,6,0,0.0,0.0,0,556,6,0,0.0,0.0,0,556,6,0,0.0,0.0,0.044778508701929114,556
DSC04050_JPG.rf.856ff10ef986d04b1df02851696c3084.jpg,222,6,4000,3000,0,622,6,0,0.0,0.0,0,622,6,0,0.0,0.0,0,622,6,0,0.0,0.0,0.05027841271218742,622
IMG_4881_JPG.rf.259fe77dd4905a36128ba61398eda32b.jpg,223,38,3456,2592,0,350,38,0,0.0,0.0,0,350,38,0,0.0,0.0,0,350,38,0,0.0,0.0,0.013947473018285207,350
DSC04100_JPG.rf.ef0ed158aae842feef66ddb1cc7edaba.jpg,224,2,4000,3000,0,305,2,0,0.0,0.0,0,305,2,0,0.0,0.0,0,305,2,0,0.0,0.0,0.05313349791487708,305
DSC04355_JPG.rf.823c576ed05cbf3046e836b1348656ec.jpg,225,50,4000,3000,0,1672,50,0,0.0,0.0,0,1672,50,0,0.0,0.0,0,1672,50,0,0.0,0.0,0.009084443575622178,1672
DSC04030_JPG.rf.1d7cc926205f8827ac37c244716f59f8.jpg,226,12,4000,3000,0,350,12,0,0.0,0.0,0,350,12,0,0.0,0.0,0,350,12,0,0.0,0.0,0.027379810217021638,350
IMG_2021_JPG.rf.b568aca2aad8f088423d3e57560248de.jpg,227,3,3456,2592,0,61,3,0,0.0,0.0,0,61,3,0,0.0,0.0,0,61,3,0,0.0,0.0,0.05818560596806476,61
IMG_2445_JPG.rf.e366030f1e5dbafe877e41c64cef3a13.jpg,228,11,3456,2592,0,240,11,0,0.0,0.0,0,240,11,0,0.0,0.0,0,240,11,0,0.0,0.0,0.01855013735519264,240
DSC04025_JPG.rf.a59a419cb3039eaccfe5da5d0ec53dca.jpg,229,8,4000,3000,0,533,8,0,0.0,0.0,0,533,8,0,0.0,0.0,0,533,8,0,0.0,0.0,0.03740653249429164,533
IMG_4728_JPG.rf.a62828e7de177c115d07713146f50ba4.jpg,230,11,3456,2592,0,249,11,0,0.0,0.0,0,249,11,0,0.0,0.0,0,249,11,0,0.0,0.0,0.03503069790526639,249
IMG_4773_JPG.rf.2a6c91be7fac76d0dc8580557ad19d19.jpg,231,3,3456,2592,0,69,3,0,0.0,0.0,0,69,3,0,0.0,0.0,0,69,3,0,0.0,0.0,0.04129704263643896,69
IMG_4858_JPG.rf.d26447b70b18e0351547f600dafdf75f.jpg,232,3,3456,2592,0,41,3,0,0.0,0.0,0,41,3,0,0.0,0.0,0,41,3,0,0.0,0.0,0.018314022384095383,41
IMG_2395_JPG.rf.081a8197196516359a0d910e47ef038a.jpg,233,10,3456,2592,0,142,10,0,0.0,0.0,0,142,10,0,0.0,0.0,0,142,10,0,0.0,0.0,0.049381034308210094,142
IMG_5057_JPG.rf.d09e238d09dc91b66440f1110907e344.jpg,234,18,3456,2592,0,730,18,0,0.0,0.0,0,730,18,0,0.0,0.0,0,730,18,0,0.0,0.0,0.019136992075080298,730
DSC03923_JPG.rf.9d0f0941338edf27b81f6634b3582fbb.jpg,235,21,4000,3000,0,850,21,0,0.0,0.0,0,850,21,0,0.0,0.0,0,850,21,0,0.0,0.0,0.015069584541201714,850
IMG_4684_JPG.rf.1c8917a0f7d52b2ec87826336379f846.jpg,236,5,3456,2592,0,121,5,0,0.0,0.0,0,121,5,0,0.0,0.0,0,121,5,0,0.0,0.0,0.049090569161958336,121
IMG_4715_JPG.rf.70d7b65c6117105e4cc89c56834fb943.jpg,237,12,3456,2592,0,249,12,0,0.0,0.0,0,249,12,0,0.0,0.0,0,249,12,0,0.0,0.0,0.02214779826012182,249
DSC04093_JPG.rf.8dbdffdba642f46864becc6e5f37ca2f.jpg,238,6,4000,3000,0,54,6,0,0.0,0.0,0,54,6,0,0.0,0.0,0,54,6,0,0.0,0.0,0.05059598610117153,54
IMG_2487_JPG.rf.5ff3ad90bab6c8e2d51213378217813e.jpg,239,6,3456,2592,0,101,6,0,0.0,0.0,0,101,6,0,0.0,0.0,0,101,6,0,0.0,0.0,0.009775973351940139,101
IMG_4909_JPG.rf.218b90e814a2621c0bb48a9f7b83ea1e.jpg,240,5,3456,2592,0,101,5,0,0.0,0.0,0,101,5,0,0.0,0.0,0,101,5,0,0.0,0.0,0.0411053166233538,101
DSC04226_JPG.rf.7ddd2f46d1e273292a22cc227fe29317.jpg,241,27,4000,3000,0,563,27,0,0.0,0.0,0,563,27,0,0.0,0.0,0,563,27,0,0.0,0.0,0.006827047378143937,563
IMG_4919_JPG.rf.7dd16b4d549e9b483e2977c80a54679e.jpg,242,5,3456,2592,0,109,5,0,0.0,0.0,0,109,5,0,0.0,0.0,0,109,5,0,0.0,0.0,0.055286938214739886,109
IMG_2529_JPG.rf.1e00fb9c864a6b999905fc1cb87f7d1c.jpg,243,7,3456,2592,0,205,7,0,0.0,0.0,0,205,7,0,0.0,0.0,0,205,7,0,0.0,0.0,0.01713943392682273,205
IMG_2539_JPG.rf.47c1f40c0248b6f45e4d98dad558f6fe.jpg,244,15,3456,2592,1,187,14,1,0.005319148936170213,0.06666666666666667,0,188,15,0,0.0,0.0,0,188,15,0,0.0,0.0,0.04532534015567401,188
IMG_2453_JPG.rf.5b0f726750ddf3cfe2b07e72f4ef23c9.jpg,245,9,3456,2592,0,152,9,0,0.0,0.0,0,152,9,0,0.0,0.0,0,152,9,0,0.0,0.0,0.0320104763775125,152
IMG_2015_JPG.rf.0ae443ed1e9433717397d0ff8354a714.jpg,246,3,3456,2592,0,87,3,0,0.0,0.0,0,87,3,0,0.0,0.0,0,87,3,0,0.0,0.0,0.03349740994148512,87
IMG_4913_JPG.rf.30285f5daa2c7fc51d06970ac50778bb.jpg,247,5,3456,2592,0,108,5,0,0.0,0.0,0,108,5,0,0.0,0.0,0,108,5,0,0.0,0.0,0.04993928786612062,108
DSC04006_JPG.rf.b3d5ddabdbc7d80fbdffa19663e0690c.jpg,248,6,4000,3000,0,179,6,0,0.0,0.0,0,179,6,0,0.0,0.0,0,179,6,0,0.0,0.0,0.04379262630714021,179
DSC04145_JPG.rf.7c4d6dc75b4a558df5b5491aab981acf.jpg,249,25,4000,3000,0,227,25,0,0.0,0.0,0,227,25,0,0.0,0.0,0,227,25,0,0.0,0.0,0.01910295859960454,227
IMG_5011_JPG.rf.91f7936e3896f747587f0338f378d485.jpg,250,40,3456,2592,0,790,40,0,0.0,0.0,0,790,40,0,0.0,0.0,0,790,40,0,0.0,0.0,0.005597982601992776,790
IMG_4775_JPG.rf.0f890c861bde5f33b0d333b2cc07f4f9.jpg,251,3,3456,2592,0,104,3,0,0.0,0.0,0,104,3,0,0.0,0.0,0,104,3,0,0.0,0.0,0.042830788532554974,104
