region_precision,region_recall,region_f1,region_iou,pixel_accuracy,region_accuracy,gt_regions,pred_regions,matched_gt_regions,matched_pred_regions,gt_pixels,pred_pixels,matched_gt_pixels,matched_pred_pixels,gt_coverage,pred_coverage,filename
0.6404494382022472,0.8461538461538461,0.7290697673928178,0.02187248820040449,0.7099078125,0.6666666666666666,13,89,11,57,189913,7360,189487,5948,0.9977568676183305,0.8081521739130435,IMG_5038_JPG.rf.d14563f48d52c85b855c2abbc32ef6fb.jpg
0.2608695652173913,0.6666666666666666,0.37499999995957034,0.019149644734186844,0.9498,0.3076923076923077,3,23,2,6,32038,3398,29131,2438,0.909263999001186,0.7174808711006474,IMG_2100_JPG.rf.0dc3d8a5e828f65633be0afb114726aa.jpg
0.2857142857142857,0.2,0.2352941175986159,0.032014663110603477,0.662065625,0.25,5,7,1,2,224456,7700,60031,3848,0.26745108172648535,0.49974025974025976,IMG_4917_JPG.rf.7a15e15d28e2fde65ec147df4f046f2c.jpg
0.5684210526315789,0.7,0.6273858920667206,0.03438332857709426,0.8790578125,0.591304347826087,20,95,14,54,76322,18523,65270,13573,0.8551924739917717,0.7327646709496302,DSC04032_JPG.rf.261332c38d4811756fc67b535d068bb9.jpg
0.484375,0.8,0.6034063259870827,0.04488446778428609,0.79795625,0.5443037974683544,15,64,12,31,159012,17813,111422,16078,0.7007144114909567,0.9025992252849043,DSC04045_JPG.rf.b43fe4537445e1c87412ce5066316ca8.jpg
0.6049382716049383,0.6666666666666666,0.634304207069859,0.031010315598145665,0.863496875,0.6203703703703703,27,81,18,49,91161,9798,69650,7492,0.7640328649312754,0.764645846091039,DSC04328_JPG.rf.db9362a5e9137e4cd04dfdf1b6b1918b.jpg
1.0,1.0,0.99999999995,0.029130791670432508,0.9040609375,1.0,4,11,4,11,67455,3571,67455,3571,1.0,1.0,DSC04287_JPG.rf.ac683765b3769690a48b4979c36b440b.jpg
0.41025641025641024,0.5588235294117647,0.4731517509239378,0.11302614593062532,0.8933,0.45535714285714285,34,78,19,32,75228,16176,44878,13006,0.5965597915669697,0.804030662710188,IMG_5009_JPG.rf.a5c67d741d8ca6a481a3b50e45a1f907.jpg
0.4791666666666667,0.8,0.5993485341550998,0.10063654191960436,0.9583640625,0.5555555555555556,15,48,12,23,28832,3330,27266,2792,0.9456853496115427,0.8384384384384385,IMG_4878_JPG.rf.d9539f79b16ec45632d01d3c91636aee.jpg
0.9347826086956522,1.0,0.9662921347815174,0.07654771584459114,0.87741875,0.9577464788732394,25,46,25,43,105827,25194,105827,25124,1.0,0.997221560689053,IMG_2393_JPG.rf.a37b39626e816ba8d9abc2eb1807e708.jpg
0.12121212121212122,0.2857142857142857,0.17021276591561793,0.027586878603708898,0.9706171875,0.15,7,33,2,4,15427,4669,5358,401,0.3473131522655085,0.0858856286142643,IMG_2458_JPG.rf.e81b253e354a157e5d19229e6c588b18.jpg
0.6595744680851063,0.9473684210526315,0.7777003483836594,0.09214154465023439,0.868234375,0.7424242424242424,19,47,18,31,92589,12261,91113,10797,0.9840585814729611,0.8805970149253731,IMG_4821_JPG.rf.2d99c7e619b6268e36f655aab8c9fc81.jpg
0.24242424242424243,0.7142857142857143,0.3619909501884073,0.2107731914026681,0.95690625,0.325,7,33,5,8,36119,11215,33677,10214,0.9323901547661896,0.9107445385644226,IMG_2053_JPG.rf.c6bd78527d64cd62f28c19835e80beb7.jpg
0.5238095238095238,0.6666666666666666,0.5866666666173866,0.029264666239416225,0.912734375,0.5416666666666666,6,42,4,22,59687,8649,59007,6857,0.9886072344061521,0.792808417158053,IMG_4888_JPG.rf.e6e7541edaa054a86600cce6d3739a66.jpg
0.631578947368421,0.6666666666666666,0.6486486485986851,0.09135120580443659,0.9277453125,0.6428571428571429,9,19,6,12,43239,11222,24082,10732,0.5569509008071417,0.9563357690251292,IMG_2142_JPG.rf.76eec6419885bd23ec3145f0b6f5bb39.jpg
0.5454545454545454,0.6666666666666666,0.5999999999505,0.11183242999014546,0.96649375,0.5882352941176471,18,33,12,18,23424,4646,17924,3834,0.765198087431694,0.8252260008609557,DSC04103_JPG.rf.ebd16e1da455820d232e0ac8d72a60f0.jpg
